
"Satellite/GPS_BIIF-10_40730/Transmitter/IIF Link Information"

"Time (UTCG)","Link To ID","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Xmtr Azimuth - Phi (deg)","Xmtr Elevation - Theta (deg)","Range (km)","Rcvr Azimuth - Phi (deg)","Rcvr Elevation - Theta (deg)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Carrier Power at Rcvr Input (dBW)","Flux Density (dBW/m^2)","Rcvr Gain (dB)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Losss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Train (K)","Tatmos (K)","TcloudsFog (K)","TtropoScintill (K)","Tsun (K)","Tearth (K)","Tcosmic (K)","Tother (K)","Tantenna (K)","Tequiv (K)","g/T (dB/K)","C/No (dB*Hz)","C/(No+Io) (dB*Hz)","Bandwidth (MHz)","Bandwidth Overlap (units)","Pol. Rel. Angle (deg)","Polarization Effic (dB)","C/N (dB)","C/(N+I) (dB)","Eb/No (dB)","Eb/(No+Io) (dB)","BER","BER+I","C/I (dB)","DeltaT/T (dB)","Pwr Flux Density (dBW/m^2)"
29 Aug 2025 09:00:15.000,0,15.000,14.7839,29.784,150.690,13.658,24866.7708,144.153,61.032,1.575,-154.679,-152.991,-129.2752,2.1874,184.3081,0.1015,0.0010,0.0522,0.0000,184.4627,0.031,2.699,1.631,0.000,0.861,7.033,1.285,0.000,13.539,425.638,-24.1030,49.8174,10.1234,2.0460,1.0000,0.000,0.0000,-13.2917,-52.9856,32.8277,-6.8663,1.0000e-30,2.6060e-01,-52.9852,57.5935,-103.8633
29 Aug 2025 09:00:20.000,0,15.000,14.7835,29.784,150.689,13.659,24868.5623,146.816,80.623,1.575,-154.680,-157.449,-129.2765,-2.2685,184.3087,0.1017,0.0010,0.0523,0.0000,184.4637,0.031,2.704,1.634,0.000,0.808,1.268,1.350,0.000,7.795,419.894,-28.4999,45.4191,21.6523,2.0460,1.0000,0.000,0.0000,-17.6899,-41.4568,28.4294,4.6626,1.0000e-30,7.7805e-03,-41.4385,41.6486,-119.8678
29 Aug 2025 09:00:25.000,0,15.000,14.7831,29.783,150.688,13.660,24870.3423,146.789,80.641,1.575,-154.681,-157.457,-129.2778,-2.2752,184.3093,0.1019,0.0010,0.0524,0.0000,184.4646,0.031,2.709,1.637,0.000,0.808,1.268,1.350,0.000,7.803,419.902,-28.5066,45.4110,21.6774,2.0460,1.0000,0.000,0.0000,-17.6980,-41.4317,28.4213,4.6877,1.0000e-30,7.6323e-03,-41.4133,41.6153,-119.9016
29 Aug 2025 09:00:30.000,0,15.000,14.7827,29.783,150.687,13.661,24872.1218,146.762,80.660,1.575,-154.683,-157.465,-129.2792,-2.2819,184.3100,0.1021,0.0010,0.0525,0.0000,184.4655,0.031,2.714,1.640,0.000,0.808,1.268,1.350,0.000,7.811,419.910,-28.5134,45.4029,21.7004,2.0460,1.0000,0.000,0.0000,-17.7061,-41.4087,28.4132,4.7107,1.0000e-30,7.4980e-03,-41.3901,41.5840,-119.9333
29 Aug 2025 09:00:35.000,0,15.000,14.7823,29.782,150.686,13.661,24873.9010,146.735,80.678,1.575,-154.684,-157.473,-129.2805,-2.2886,184.3106,0.1023,0.0010,0.0526,0.0000,184.4664,0.031,2.720,1.643,0.000,0.808,1.268,1.350,0.000,7.820,419.919,-28.5202,45.3949,21.7208,2.0460,1.0000,0.000,0.0000,-17.7142,-41.3883,28.4052,4.7311,1.0000e-30,7.3803e-03,-41.3696,41.5554,-119.9624
29 Aug 2025 09:00:40.000,0,15.000,14.7819,29.782,150.685,13.662,24875.6799,146.708,80.697,1.575,-154.685,-157.481,-129.2818,-2.2953,184.3112,0.1025,0.0010,0.0527,0.0000,184.4673,0.031,2.725,1.647,0.000,0.808,1.268,1.350,0.000,7.828,419.927,-28.5270,45.3867,21.7381,2.0460,1.0000,0.000,0.0000,-17.7223,-41.3710,28.3970,4.7484,1.0000e-30,7.2818e-03,-41.3522,41.5299,-119.9882
29 Aug 2025 09:00:45.000,0,15.000,14.7815,29.782,150.684,13.663,24877.4584,146.681,80.715,1.575,-154.687,-157.489,-129.2831,-2.3020,184.3118,0.1027,0.0010,0.0528,0.0000,184.4682,0.031,2.730,1.650,0.000,0.808,1.268,1.350,0.000,7.836,419.935,-28.5338,45.3786,21.7517,2.0460,1.0000,0.000,0.0000,-17.7304,-41.3574,28.3889,4.7620,1.0000e-30,7.2048e-03,-41.3385,41.5081,-120.0103
29 Aug 2025 09:00:50.000,0,15.000,14.7811,29.781,150.683,13.664,24879.2365,146.655,80.733,1.575,-154.688,-157.497,-129.2844,-2.3087,184.3125,0.1028,0.0010,0.0529,0.0000,184.4692,0.031,2.735,1.653,0.000,0.808,1.268,1.350,0.000,7.845,419.944,-28.5406,45.3705,21.7612,2.0460,1.0000,0.000,0.0000,-17.7385,-41.3478,28.3808,4.7715,1.0000e-30,7.1512e-03,-41.3289,41.4903,-120.0282
29 Aug 2025 09:00:55.000,0,15.000,14.7808,29.781,150.682,13.665,24881.0142,146.628,80.752,1.575,-154.689,-157.505,-129.2857,-2.3154,184.3131,0.1030,0.0010,0.0530,0.0000,184.4701,0.031,2.740,1.656,0.000,0.808,1.268,1.350,0.000,7.853,419.952,-28.5474,45.3624,21.7663,2.0460,1.0000,0.000,0.0000,-17.7466,-41.3427,28.3727,4.7766,1.0000e-30,7.1226e-03,-41.3237,41.4771,-120.0417
29 Aug 2025 09:01:00.000,0,15.000,14.7804,29.780,150.681,13.665,24882.7916,146.601,80.770,1.575,-154.691,-157.513,-129.2870,-2.3221,184.3137,0.1032,0.0010,0.0531,0.0000,184.4710,0.031,2.745,1.659,0.000,0.808,1.268,1.350,0.000,7.862,419.961,-28.5542,45.3543,21.7667,2.0460,1.0000,0.000,0.0000,-17.7548,-41.3423,28.3646,4.7770,1.0000e-30,7.1204e-03,-41.3233,41.4685,-120.0503
29 Aug 2025 09:01:05.000,0,15.000,14.7800,29.780,150.680,13.666,24884.5687,146.574,80.788,1.575,-154.692,-157.521,-129.2883,-2.3288,184.3143,0.1034,0.0010,0.0532,0.0000,184.4719,0.031,2.750,1.663,0.000,0.808,1.268,1.350,0.000,7.870,419.969,-28.5610,45.3462,21.7622,2.0460,1.0000,0.000,0.0000,-17.7629,-41.3468,28.3565,4.7725,1.0000e-30,7.1455e-03,-41.3277,41.4649,-120.0540
29 Aug 2025 09:01:10.000,0,15.000,14.7796,29.780,150.679,13.667,24886.3453,146.547,80.807,1.575,-154.693,-157.529,-129.2897,-2.3356,184.3149,0.1036,0.0010,0.0533,0.0000,184.4729,0.031,2.756,1.666,0.000,0.808,1.268,1.350,0.000,7.879,419.978,-28.5678,45.3380,21.7528,2.0460,1.0000,0.000,0.0000,-17.7710,-41.3563,28.3483,4.7631,1.0000e-30,7.1986e-03,-41.3372,41.4662,-120.0526
29 Aug 2025 09:01:15.000,0,15.000,14.7792,29.779,150.678,13.668,24888.1216,146.520,80.825,1.575,-154.695,-157.537,-129.2910,-2.3423,184.3156,0.1038,0.0010,0.0534,0.0000,184.4738,0.031,2.761,1.669,0.000,0.808,1.268,1.350,0.000,7.888,419.986,-28.5746,45.3299,21.7384,2.0460,1.0000,0.000,0.0000,-17.7791,-41.3707,28.3402,4.7487,1.0000e-30,7.2801e-03,-41.3517,41.4725,-120.0462
29 Aug 2025 09:01:20.000,0,15.000,14.7788,29.779,150.678,13.669,24889.8976,146.493,80.843,1.575,-154.696,-157.545,-129.2923,-2.3490,184.3162,0.1040,0.0010,0.0535,0.0000,184.4747,0.031,2.766,1.673,0.000,0.808,1.268,1.350,0.000,7.896,419.995,-28.5815,45.3218,21.7191,2.0460,1.0000,0.000,0.0000,-17.7873,-41.3899,28.3321,4.7294,1.0000e-30,7.3897e-03,-41.3709,41.4836,-120.0349
29 Aug 2025 09:01:25.000,0,15.000,14.7784,29.778,150.677,13.669,24891.6729,156.335,66.661,1.575,-154.697,-153.825,-129.2936,1.3723,184.3168,0.1042,0.0010,0.0536,0.0000,184.4756,0.031,2.771,1.676,0.000,0.860,7.024,1.285,0.000,13.648,425.746,-24.9192,48.9827,9.0154,2.0460,1.0000,0.000,0.0000,-14.1264,-54.0937,31.9930,-7.9743,1.0000e-30,2.8615e-01,-54.0933,57.8669,-103.5924
29 Aug 2025 09:01:30.000,0,15.000,14.7780,29.778,150.675,13.670,24893.4122,175.401,76.815,1.575,-154.699,-156.201,-129.2949,-1.0029,184.3174,0.1044,0.0010,0.0537,0.0000,184.4765,0.031,2.777,1.679,0.000,0.849,7.012,1.285,0.000,13.633,425.732,-27.2943,46.6063,6.8155,2.0460,1.0000,0.000,0.0000,-16.5027,-56.2935,29.6166,-10.1742,1.0000e-30,3.3057e-01,-56.2931,57.6904,-103.7692
29 Aug 2025 09:01:35.000,0,15.000,14.7776,29.778,150.672,13.671,24895.1255,-166.490,87.251,1.575,-154.700,-160.275,-129.2962,-5.0748,184.3180,0.1046,0.0010,0.0538,0.0000,184.4774,0.031,2.782,1.682,0.000,0.830,7.004,1.285,0.000,13.614,425.713,-31.3660,42.5334,3.8358,2.0460,1.0000,0.000,0.0000,-20.5757,-59.2732,25.5437,-13.1539,1.0000e-30,3.7788e-01,-59.2726,56.5970,-104.8636
29 Aug 2025 09:01:40.000,0,15.000,14.7773,29.777,150.668,13.672,24896.8632,-148.119,96.915,1.575,-154.701,-166.036,-129.2975,-10.8345,184.3186,0.1048,0.0010,0.0539,0.0000,184.4783,0.031,2.787,1.686,0.000,0.809,7.001,1.285,0.000,13.599,425.698,-37.1255,36.7725,0.5424,2.0460,1.0000,0.000,0.0000,-26.3365,-62.5667,19.7828,-16.4473,1.0000e-30,4.1571e-01,-62.5656,54.1291,-107.3328
29 Aug 2025 09:01:45.000,0,15.000,14.7769,29.777,150.662,13.672,24898.6721,-128.561,104.752,1.575,-154.702,-172.511,-129.2988,-17.3087,184.3192,0.1050,0.0010,0.0540,0.0000,184.4793,0.031,2.792,1.689,0.000,0.795,7.003,1.285,0.000,13.596,425.695,-43.5997,30.2970,-1.2401,2.0460,1.0000,0.000,0.0000,-32.8120,-64.3492,13.3073,-18.2298,2.9830e-11,4.3117e-01,-64.3461,49.4341,-112.0296
29 Aug 2025 09:01:50.000,0,15.000,14.7765,29.776,150.656,13.673,24900.5897,-107.464,109.693,1.575,-154.704,-176.173,-129.3002,-20.9691,184.3199,0.1052,0.0010,0.0542,0.0000,184.4803,0.031,2.798,1.693,0.000,0.793,7.010,1.285,0.000,13.610,425.709,-47.2602,26.6351,3.1918,2.0460,1.0000,0.000,0.0000,-36.4740,-59.9173,9.6454,-13.7979,8.8042e-06,3.8636e-01,-59.8976,41.3236,-120.1418
29 Aug 2025 09:01:55.000,0,15.000,14.7760,29.776,150.649,13.674,24902.6389,-85.381,110.887,1.575,-154.705,-176.174,-129.3017,-20.9691,184.3206,0.1055,0.0010,0.0543,0.0000,184.4813,0.031,2.804,1.697,0.000,0.804,7.021,1.285,0.000,13.642,425.740,-47.2605,26.6333,6.1559,2.0460,1.0000,0.000,0.0000,-36.4758,-56.9532,9.6436,-10.8338,8.8401e-06,3.4227e-01,-56.9141,38.3383,-123.1286
29 Aug 2025 09:02:00.000,0,15.000,14.7756,29.776,150.643,13.675,24904.8251,-63.569,108.102,1.575,-154.707,-175.869,-129.3033,-20.6624,184.3214,0.1057,0.0010,0.0544,0.0000,184.4825,0.031,2.811,1.701,0.000,0.824,7.035,1.284,0.000,13.685,425.784,-46.9543,26.9379,6.2076,2.0460,1.0000,0.000,0.0000,-36.1711,-56.9015,9.9482,-10.7821,4.3833e-06,3.4138e-01,-56.8646,38.5935,-122.8744
29 Aug 2025 09:02:05.000,0,15.000,14.7751,29.775,150.636,13.676,24907.1184,-55.350,81.020,1.575,-154.709,-157.623,-129.3050,-2.4142,184.3222,0.1060,0.0010,0.0546,0.0000,184.4837,0.031,2.818,1.705,0.000,0.808,1.268,1.350,0.000,7.980,420.079,-28.6475,45.2430,22.8387,2.0460,1.0000,0.000,0.0000,-17.8660,-40.2703,28.2533,5.8490,1.0000e-30,2.7763e-03,-40.2453,40.2793,-121.2482
29 Aug 2025 09:02:10.000,0,15.000,14.7746,29.775,150.630,13.677,24909.4227,-55.375,81.044,1.575,-154.710,-157.633,-129.3067,-2.4229,184.3230,0.1062,0.0010,0.0547,0.0000,184.4849,0.031,2.825,1.710,0.000,0.808,1.268,1.350,0.000,7.991,420.090,-28.6563,45.2326,23.0072,2.0460,1.0000,0.000,0.0000,-17.8765,-40.1019,28.2429,6.0175,1.0000e-30,2.3464e-03,-40.0758,40.0993,-121.4290
29 Aug 2025 09:02:15.000,0,15.000,14.7741,29.774,150.624,13.678,24911.7261,-55.400,81.067,1.575,-154.712,-157.643,-129.3084,-2.4315,184.3238,0.1065,0.0010,0.0548,0.0000,184.4861,0.031,2.832,1.714,0.000,0.808,1.268,1.350,0.000,8.003,420.102,-28.6651,45.2221,23.1779,2.0460,1.0000,0.000,0.0000,-17.8869,-39.9312,28.2324,6.1882,1.0000e-30,1.9662e-03,-39.9040,39.9170,-121.6120
29 Aug 2025 09:02:20.000,0,15.000,14.7736,29.774,150.618,13.679,24914.0288,-55.425,81.090,1.575,-154.714,-157.654,-129.3100,-2.4402,184.3246,0.1068,0.0010,0.0550,0.0000,184.4873,0.031,2.839,1.718,0.000,0.808,1.268,1.350,0.000,8.014,420.113,-28.6738,45.2117,23.3483,2.0460,1.0000,0.000,0.0000,-17.8974,-39.7607,28.2220,6.3586,1.0000e-30,1.6375e-03,-39.7324,39.7350,-121.7947
29 Aug 2025 09:02:25.000,0,15.000,14.7732,29.773,150.612,13.680,24916.3308,-55.450,81.114,1.575,-154.715,-157.664,-129.3117,-2.4488,184.3254,0.1070,0.0010,0.0551,0.0000,184.4885,0.031,2.846,1.723,0.000,0.808,1.268,1.350,0.000,8.026,420.125,-28.6826,45.2012,23.5156,2.0460,1.0000,0.000,0.0000,-17.9079,-39.5935,28.2115,6.5259,1.0000e-30,1.3595e-03,-39.5639,39.5560,-121.9743
29 Aug 2025 09:02:30.000,0,15.000,14.7727,29.773,150.606,13.681,24918.6319,-55.475,81.137,1.575,-154.717,-157.675,-129.3134,-2.4575,184.3262,0.1073,0.0010,0.0553,0.0000,184.4897,0.031,2.853,1.727,0.000,0.808,1.268,1.350,0.000,8.037,420.136,-28.6914,45.1907,23.4757,2.0460,1.0000,0.000,0.0000,-17.9183,-39.6333,28.2010,6.4860,1.0000e-30,1.4220e-03,-39.6040,39.5856,-121.9452
29 Aug 2025 09:02:35.000,0,15.000,14.7722,29.772,150.600,13.682,24920.9323,-55.500,81.160,1.575,-154.719,-157.685,-129.3151,-2.4662,184.3270,0.1076,0.0010,0.0554,0.0000,184.4909,0.031,2.860,1.732,0.000,0.809,1.268,1.350,0.000,8.049,420.148,-28.7002,45.1802,23.3491,2.0460,1.0000,0.000,0.0000,-17.9288,-39.7600,28.1905,6.3594,1.0000e-30,1.6362e-03,-39.7314,39.7026,-121.8287
29 Aug 2025 09:02:40.000,0,15.000,14.7717,29.772,150.594,13.683,24923.2319,-55.526,81.183,1.575,-154.720,-157.695,-129.3168,-2.4748,184.3278,0.1078,0.0010,0.0556,0.0000,184.4922,0.031,2.867,1.736,0.000,0.809,1.268,1.350,0.000,8.061,420.160,-28.7090,45.1698,23.2360,2.0460,1.0000,0.000,0.0000,-17.9393,-39.8730,28.1801,6.2463,1.0000e-30,1.8487e-03,-39.8451,39.8058,-121.7258
29 Aug 2025 09:02:45.000,0,15.000,14.7713,29.771,150.588,13.684,24925.5307,-55.551,81.207,1.575,-154.722,-157.706,-129.3185,-2.4835,184.3286,0.1081,0.0010,0.0557,0.0000,184.4934,0.031,2.874,1.741,0.000,0.809,1.268,1.350,0.000,8.072,420.171,-28.7178,45.1593,23.1376,2.0460,1.0000,0.000,0.0000,-17.9498,-39.9715,28.1696,6.1479,1.0000e-30,2.0512e-03,-39.9441,39.8943,-121.6376
29 Aug 2025 09:02:50.000,0,15.000,14.7708,29.771,150.582,13.685,24927.8288,-55.576,81.230,1.575,-154.724,-157.716,-129.3202,-2.4922,184.3294,0.1084,0.0010,0.0559,0.0000,184.4946,0.031,2.881,1.746,0.000,0.809,1.268,1.350,0.000,8.084,420.183,-28.7266,45.1488,23.0547,2.0460,1.0000,0.000,0.0000,-17.9603,-40.0543,28.1591,6.0650,1.0000e-30,2.2351e-03,-40.0274,39.9671,-121.5650
29 Aug 2025 09:02:55.000,0,15.000,14.7703,29.770,150.576,13.686,24930.1260,-55.601,81.253,1.575,-154.725,-157.726,-129.3219,-2.5009,184.3302,0.1086,0.0010,0.0560,0.0000,184.4958,0.030,2.889,1.750,0.000,0.809,1.268,1.350,0.000,8.096,420.195,-28.7354,45.1383,22.9883,2.0460,1.0000,0.000,0.0000,-17.9708,-40.1208,28.1486,5.9986,1.0000e-30,2.3917e-03,-40.0942,40.0234,-121.5088
29 Aug 2025 09:03:00.000,0,15.000,14.7699,29.770,150.570,13.687,24932.4225,-55.626,81.276,1.575,-154.727,-157.737,-129.3236,-2.5096,184.3310,0.1089,0.0010,0.0562,0.0000,184.4970,0.030,2.896,1.755,0.000,0.809,1.268,1.350,0.000,8.108,420.207,-28.7442,45.1277,22.9389,2.0460,1.0000,0.000,0.0000,-17.9813,-40.1701,28.1380,5.9492,1.0000e-30,2.5137e-03,-40.1438,40.0625,-121.4698
29 Aug 2025 09:03:05.000,0,15.000,14.7694,29.769,150.564,13.687,24934.7183,-55.651,81.300,1.575,-154.729,-157.747,-129.3253,-2.5183,184.3318,0.1092,0.0010,0.0563,0.0000,184.4983,0.030,2.903,1.759,0.000,0.809,1.268,1.350,0.000,8.120,420.219,-28.7531,45.1172,22.9071,2.0460,1.0000,0.000,0.0000,-17.9918,-40.2020,28.1275,5.9174,1.0000e-30,2.5948e-03,-40.1758,40.0839,-121.4483
29 Aug 2025 09:03:10.000,0,15.000,14.7689,29.769,150.558,13.688,24937.0132,-55.676,81.323,1.575,-154.731,-157.758,-129.3269,-2.5270,184.3326,0.1095,0.0010,0.0565,0.0000,184.4995,0.030,2.911,1.764,0.000,0.809,1.268,1.350,0.000,8.132,420.231,-28.7619,45.1067,22.8931,2.0460,1.0000,0.000,0.0000,-18.0024,-40.2160,28.1170,5.9034,1.0000e-30,2.6312e-03,-40.1898,40.0874,-121.4446
29 Aug 2025 09:03:15.000,0,15.000,14.7685,29.768,150.552,13.689,24939.3074,-55.701,81.346,1.575,-154.732,-157.768,-129.3286,-2.5357,184.3334,0.1097,0.0010,0.0566,0.0000,184.5007,0.030,2.918,1.769,0.000,0.809,1.268,1.350,0.000,8.144,420.243,-28.7707,45.0962,22.8969,2.0460,1.0000,0.000,0.0000,-18.0129,-40.2121,28.1065,5.9072,1.0000e-30,2.6211e-03,-40.1859,40.0730,-121.4588
29 Aug 2025 09:03:20.000,0,15.000,14.7680,29.768,150.545,13.690,24941.6007,-55.727,81.369,1.575,-154.734,-157.778,-129.3303,-2.5444,184.3342,0.1100,0.0010,0.0568,0.0000,184.5019,0.030,2.925,1.773,0.000,0.809,1.268,1.350,0.000,8.156,420.255,-28.7796,45.0856,22.9185,2.0460,1.0000,0.000,0.0000,-18.0234,-40.1906,28.0959,5.9288,1.0000e-30,2.5656e-03,-40.1641,40.0407,-121.4908
29 Aug 2025 09:03:25.000,0,15.000,14.7675,29.768,150.539,13.691,24943.8933,-55.752,81.392,1.575,-154.736,-157.789,-129.3320,-2.5532,184.3350,0.1103,0.0010,0.0569,0.0000,184.5032,0.030,2.933,1.778,0.000,0.809,1.268,1.350,0.000,8.168,420.267,-28.7884,45.0751,22.9573,2.0460,1.0000,0.000,0.0000,-18.0340,-40.1517,28.0854,5.9676,1.0000e-30,2.4677e-03,-40.1250,39.9910,-121.5400
29 Aug 2025 09:03:30.000,0,15.000,14.7671,29.767,150.533,13.692,24946.1851,-55.777,81.416,1.575,-154.737,-157.799,-129.3337,-2.5619,184.3358,0.1106,0.0010,0.0571,0.0000,184.5044,0.030,2.940,1.783,0.000,0.809,1.268,1.350,0.000,8.181,420.279,-28.7973,45.0645,23.0128,2.0460,1.0000,0.000,0.0000,-18.0445,-40.0962,28.0748,6.0231,1.0000e-30,2.3328e-03,-40.0690,39.9245,-121.6060
29 Aug 2025 09:03:35.000,0,15.000,14.7666,29.767,150.527,13.693,24948.4762,-55.802,81.439,1.575,-154.739,-157.810,-129.3354,-2.5706,184.3366,0.1109,0.0010,0.0572,0.0000,184.5056,0.030,2.948,1.788,0.000,0.809,1.268,1.350,0.000,8.193,420.292,-28.8061,45.0540,23.0843,2.0460,1.0000,0.000,0.0000,-18.0551,-40.0247,28.0643,6.0946,1.0000e-30,2.1679e-03,-39.9970,39.8420,-121.6880
29 Aug 2025 09:03:40.000,0,15.000,14.7662,29.766,150.521,13.694,24950.7664,-55.827,81.462,1.575,-154.741,-157.820,-129.3371,-2.5794,184.3374,0.1111,0.0010,0.0574,0.0000,184.5069,0.030,2.955,1.792,0.000,0.809,1.268,1.350,0.000,8.205,420.304,-28.8150,45.0434,23.1708,2.0460,1.0000,0.000,0.0000,-18.0656,-39.9382,28.0537,6.1811,1.0000e-30,1.9809e-03,-39.9099,39.7443,-121.7850
29 Aug 2025 09:03:45.000,0,15.000,14.7657,29.766,150.515,13.695,24953.0559,-55.852,81.485,1.575,-154.742,-157.831,-129.3388,-2.5881,184.3382,0.1114,0.0010,0.0575,0.0000,184.5081,0.030,2.963,1.797,0.000,0.809,1.268,1.350,0.000,8.218,420.317,-28.8239,45.0328,23.2714,2.0460,1.0000,0.000,0.0000,-18.0762,-39.8377,28.0431,6.2817,1.0000e-30,1.7799e-03,-39.8086,39.6324,-121.8961
29 Aug 2025 09:03:50.000,0,15.000,14.7652,29.765,150.509,13.696,24955.3446,-55.878,81.508,1.575,-154.744,-157.841,-129.3405,-2.5969,184.3390,0.1117,0.0010,0.0577,0.0000,184.5094,0.030,2.970,1.802,0.000,0.809,1.268,1.350,0.000,8.230,420.329,-28.8328,45.0223,23.3848,2.0460,1.0000,0.000,0.0000,-18.0868,-39.7242,28.0326,6.3951,1.0000e-30,1.5732e-03,-39.6943,39.5075,-122.0201
29 Aug 2025 09:03:55.000,0,15.000,14.7648,29.765,150.503,13.697,24957.6325,-55.903,81.531,1.575,-154.746,-157.851,-129.3422,-2.6056,184.3398,0.1120,0.0010,0.0578,0.0000,184.5106,0.030,2.978,1.807,0.000,0.809,1.268,1.350,0.000,8.243,420.342,-28.8416,45.0117,23.2245,2.0460,1.0000,0.000,0.0000,-18.0974,-39.8846,28.0220,6.2348,1.0000e-30,1.8716e-03,-39.8557,39.6583,-121.8684
29 Aug 2025 09:04:00.000,0,15.000,14.7643,29.764,150.497,13.698,24959.9197,-55.928,81.554,1.575,-154.748,-157.862,-129.3439,-2.6144,184.3406,0.1123,0.0010,0.0580,0.0000,184.5118,0.030,2.986,1.812,0.000,0.809,1.268,1.350,0.000,8.255,420.354,-28.8505,45.0011,23.0342,2.0460,1.0000,0.000,0.0000,-18.1080,-40.0748,28.0114,6.0445,1.0000e-30,2.2825e-03,-40.0471,39.8392,-121.6865
29 Aug 2025 09:04:05.000,0,15.000,14.7639,29.764,150.491,13.699,24962.2060,-55.953,81.578,1.575,-154.749,-157.872,-129.3456,-2.6231,184.3414,0.1126,0.0010,0.0582,0.0000,184.5131,0.030,2.994,1.817,0.000,0.809,1.268,1.350,0.000,8.268,420.367,-28.8594,44.9905,22.8426,2.0460,1.0000,0.000,0.0000,-18.1186,-40.2665,28.0008,5.8529,1.0000e-30,2.7657e-03,-40.2399,40.0214,-121.5033
29 Aug 2025 09:04:10.000,0,15.000,14.7634,29.763,150.485,13.699,24964.4916,-55.979,81.601,1.575,-154.751,-157.883,-129.3473,-2.6319,184.3422,0.1129,0.0010,0.0583,0.0000,184.5143,0.030,3.001,1.822,0.000,0.809,1.268,1.350,0.000,8.281,420.379,-28.8683,44.9799,22.6522,2.0460,1.0000,0.000,0.0000,-18.1292,-40.4568,27.9902,5.6625,1.0000e-30,3.3219e-03,-40.4314,40.2022,-121.3213
29 Aug 2025 09:04:15.000,0,15.000,14.7630,29.763,150.479,13.700,24966.7763,-56.004,81.624,1.575,-154.753,-157.893,-129.3490,-2.6407,184.3430,0.1132,0.0010,0.0585,0.0000,184.5156,0.030,3.009,1.827,0.000,0.809,1.268,1.350,0.000,8.293,420.392,-28.8772,44.9693,22.4655,2.0460,1.0000,0.000,0.0000,-18.1398,-40.6436,27.9796,5.4758,1.0000e-30,3.9483e-03,-40.6191,40.3793,-121.1429
29 Aug 2025 09:04:20.000,0,15.000,14.7625,29.763,150.473,13.701,24969.0586,-53.094,56.459,1.575,-154.754,-152.608,-129.3507,2.6465,184.3438,0.1135,0.0010,0.0586,0.0000,184.5168,0.030,3.017,1.832,0.000,0.855,7.043,1.284,0.000,14.061,426.160,-23.6492,50.1956,10.8459,2.0460,1.0000,0.000,0.0000,-12.9134,-52.2632,33.2059,-6.1438,1.0000e-30,2.4286e-01,-52.2627,57.2493,-104.2127
29 Aug 2025 09:04:25.000,0,15.000,14.7621,29.762,150.466,13.702,24971.2576,-78.259,52.147,1.575,-154.756,-152.313,-129.3523,2.9433,184.3445,0.1137,0.0010,0.0588,0.0000,184.5180,0.030,3.024,1.837,0.000,0.843,7.057,1.284,0.000,14.075,426.174,-23.3525,50.4907,10.0626,2.0460,1.0000,0.000,0.0000,-12.6184,-53.0465,33.5010,-6.9271,1.0000e-30,2.6205e-01,-53.0461,58.3277,-103.1334
29 Aug 2025 09:04:30.000,0,15.000,14.7617,29.762,150.460,13.703,24973.3191,-104.662,52.437,1.575,-154.757,-152.330,-129.3539,2.9270,184.3452,0.1140,0.0010,0.0589,0.0000,184.5192,0.030,3.032,1.841,0.000,0.833,7.069,1.284,0.000,14.090,426.188,-23.3690,50.4727,9.9217,2.0460,1.0000,0.000,0.0000,-12.6364,-53.1874,33.4830,-7.0680,1.0000e-30,2.6540e-01,-53.1870,58.4506,-103.0102
29 Aug 2025 09:04:35.000,0,15.000,14.7613,29.761,150.453,13.704,24975.2852,-106.028,81.710,1.575,-154.759,-157.933,-129.3554,-2.6736,184.3459,0.1143,0.0010,0.0591,0.0000,184.5202,0.030,3.039,1.846,0.000,0.809,1.268,1.350,0.000,8.341,420.440,-28.9107,44.9295,22.1854,2.0460,1.0000,0.000,0.0000,-18.1795,-40.9236,27.9398,5.1957,1.0000e-30,5.0531e-03,-40.9005,40.6209,-120.8991
29 Aug 2025 09:04:40.000,0,15.000,14.7609,29.761,150.447,13.704,24977.2475,-106.053,81.730,1.575,-154.760,-157.942,-129.3568,-2.6813,184.3466,0.1145,0.0009,0.0592,0.0000,184.5213,0.030,3.045,1.850,0.000,0.809,1.268,1.350,0.000,8.353,420.451,-28.9184,44.9203,22.2147,2.0460,1.0000,0.000,0.0000,-18.1888,-40.8944,27.9306,5.2250,1.0000e-30,4.9277e-03,-40.8710,40.5822,-120.9379
29 Aug 2025 09:04:45.000,0,15.000,14.7605,29.760,150.440,13.705,24979.2090,-106.078,81.750,1.575,-154.762,-157.951,-129.3583,-2.6889,184.3473,0.1148,0.0009,0.0594,0.0000,184.5224,0.030,3.052,1.854,0.000,0.809,1.268,1.350,0.000,8.364,420.463,-28.9262,44.9110,22.2333,2.0460,1.0000,0.000,0.0000,-18.1980,-40.8758,27.9213,5.2436,1.0000e-30,4.8494e-03,-40.8523,40.5542,-120.9659
