
"Satellite/GPS_BIIF-10_40730/Transmitter/IIF Link Information"

"Time (UTCG)","Link To ID","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Xmtr Azimuth - Phi (deg)","Xmtr Elevation - Theta (deg)","Range (km)","Rcvr Azimuth - Phi (deg)","Rcvr Elevation - Theta (deg)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Carrier Power at Rcvr Input (dBW)","Flux Density (dBW/m^2)","Rcvr Gain (dB)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Losss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Train (K)","Tatmos (K)","TcloudsFog (K)","TtropoScintill (K)","Tsun (K)","Tearth (K)","Tcosmic (K)","Tother (K)","Tantenna (K)","Tequiv (K)","g/T (dB/K)","C/No (dB*Hz)","C/(No+Io) (dB*Hz)","Bandwidth (MHz)","Bandwidth Overlap (units)","Pol. Rel. Angle (deg)","Polarization Effic (dB)","C/N (dB)","C/(N+I) (dB)","Eb/No (dB)","Eb/(No+Io) (dB)","BER","BER+I","C/I (dB)","DeltaT/T (dB)","Pwr Flux Density (dBW/m^2)"
29 Aug 2025 09:18:35.000,0,15.000,14.6949,29.695,29.957,13.832,25324.0348,70.587,56.904,1.575,-155.077,-152.968,-129.6734,2.6088,184.4664,0.1967,0.0013,0.1075,0.0000,184.7719,0.042,5.217,3.340,0.000,0.797,7.025,1.285,0.000,17.705,429.804,-23.7239,49.7983,26.5808,2.0460,1.0000,0.000,0.0000,-13.3108,-36.5283,32.8086,9.5911,1.0000e-30,9.9296e-06,-36.5075,41.0968,-120.3216
29 Aug 2025 09:18:40.000,0,15.000,14.6951,29.695,29.970,13.832,25322.1078,95.682,56.837,1.575,-155.075,-152.961,-129.6715,2.6146,184.4657,0.1961,0.0013,0.1071,0.0000,184.7702,0.041,5.200,3.327,0.000,0.815,6.716,1.287,0.000,17.387,429.486,-23.7149,49.8091,28.5345,2.0460,1.0000,0.000,0.0000,-13.3000,-34.5745,32.8194,11.5448,1.0000e-30,4.5797e-08,-34.5420,39.1420,-122.2806
29 Aug 2025 09:18:45.000,0,15.000,14.6953,29.695,29.983,13.832,25320.0935,97.636,85.501,1.575,-155.073,-159.826,-129.6696,-4.2526,184.4650,0.1954,0.0013,0.1067,0.0000,184.7684,0.041,5.183,3.314,0.000,0.816,1.268,1.350,0.000,11.972,424.071,-30.5270,42.9990,35.1655,2.0460,1.0000,0.000,0.0000,-20.1101,-27.9436,26.0093,18.1758,1.0000e-30,1.0100e-30,-27.1621,24.9520,-136.5270
29 Aug 2025 09:18:50.000,0,15.000,14.6954,29.695,29.995,13.831,25318.0788,97.604,85.483,1.575,-155.071,-159.816,-129.6676,-4.2444,184.4643,0.1948,0.0013,0.1063,0.0000,184.7667,0.040,5.165,3.302,0.000,0.816,1.268,1.350,0.000,11.942,424.041,-30.5185,43.0094,35.2986,2.0460,1.0000,0.000,0.0000,-20.0997,-27.8105,26.0197,18.3089,1.0000e-30,1.0000e-30,-27.0044,24.8047,-136.6759
29 Aug 2025 09:18:55.000,0,15.000,14.6956,29.696,30.008,13.831,25316.0651,97.571,85.465,1.575,-155.069,-159.806,-129.6657,-4.2363,184.4636,0.1941,0.0013,0.1059,0.0000,184.7649,0.040,5.148,3.289,0.000,0.816,1.268,1.350,0.000,11.912,424.010,-30.5101,43.0198,35.4400,2.0460,1.0000,0.000,0.0000,-20.0893,-27.6691,26.0301,18.4503,1.0000e-30,1.0000e-30,-26.8358,24.6465,-136.8356
29 Aug 2025 09:19:00.000,0,15.000,14.6958,29.696,30.021,13.831,25314.0523,97.539,85.447,1.575,-155.067,-159.796,-129.6638,-4.2281,184.4629,0.1935,0.0013,0.1055,0.0000,184.7631,0.040,5.131,3.276,0.000,0.816,1.268,1.350,0.000,11.882,423.981,-30.5016,43.0302,35.5890,2.0460,1.0000,0.000,0.0000,-20.0789,-27.5201,26.0405,18.5993,1.0000e-30,1.0000e-30,-26.6569,24.4780,-137.0057
29 Aug 2025 09:19:05.000,0,15.000,14.6959,29.696,30.034,13.830,25312.0404,97.507,85.429,1.575,-155.065,-159.785,-129.6618,-4.2200,184.4623,0.1928,0.0012,0.1051,0.0000,184.7614,0.039,5.114,3.264,0.000,0.816,1.268,1.350,0.000,11.852,423.951,-30.4932,43.0405,35.7449,2.0460,1.0000,0.000,0.0000,-20.0685,-27.3642,26.0508,18.7552,1.0000e-30,1.0000e-30,-26.4683,24.2998,-137.1852
29 Aug 2025 09:19:10.000,0,15.000,14.6961,29.696,30.047,13.830,25310.0295,97.474,85.411,1.575,-155.064,-159.775,-129.6599,-4.2119,184.4616,0.1922,0.0012,0.1046,0.0000,184.7596,0.039,5.097,3.252,0.000,0.816,1.268,1.350,0.000,11.822,423.921,-30.4847,43.0509,35.9065,2.0460,1.0000,0.000,0.0000,-20.0582,-27.2025,26.0612,18.9168,1.0000e-30,1.0000e-30,-26.2713,24.1131,-137.3733
29 Aug 2025 09:19:15.000,0,15.000,14.6963,29.696,30.060,13.830,25308.0196,97.442,85.393,1.575,-155.062,-159.765,-129.6580,-4.2038,184.4609,0.1916,0.0012,0.1042,0.0000,184.7579,0.039,5.081,3.239,0.000,0.816,1.268,1.350,0.000,11.793,423.892,-30.4763,43.0612,36.0725,2.0460,1.0000,0.000,0.0000,-20.0479,-27.0366,26.0715,19.0828,1.0000e-30,1.0000e-30,-26.0672,23.9194,-137.5683
29 Aug 2025 09:19:20.000,0,15.000,14.6965,29.696,30.072,13.829,25306.0105,97.409,85.375,1.575,-155.060,-159.755,-129.6561,-4.1957,184.4602,0.1909,0.0012,0.1039,0.0000,184.7562,0.038,5.064,3.227,0.000,0.816,1.268,1.350,0.000,11.764,423.863,-30.4679,43.0715,36.2412,2.0460,1.0000,0.000,0.0000,-20.0375,-26.8679,26.0818,19.2515,1.0000e-30,1.0000e-30,-25.8580,23.7204,-137.7685
29 Aug 2025 09:19:25.000,0,15.000,14.6966,29.697,30.085,13.829,25304.0024,97.377,85.357,1.575,-155.058,-159.745,-129.6542,-4.1876,184.4595,0.1903,0.0012,0.1035,0.0000,184.7545,0.038,5.048,3.215,0.000,0.817,1.268,1.350,0.000,11.735,423.834,-30.4595,43.0818,36.4107,2.0460,1.0000,0.000,0.0000,-20.0273,-26.6984,26.0921,19.4210,1.0000e-30,1.0000e-30,-25.6458,23.5186,-137.9715
29 Aug 2025 09:19:30.000,0,15.000,14.6968,29.697,30.098,13.829,25301.9953,97.344,85.339,1.575,-155.056,-159.735,-129.6523,-4.1795,184.4588,0.1897,0.0012,0.1031,0.0000,184.7527,0.038,5.031,3.203,0.000,0.817,1.268,1.350,0.000,11.707,423.805,-30.4511,43.0921,36.5788,2.0460,1.0000,0.000,0.0000,-20.0170,-26.5302,26.1024,19.5891,1.0000e-30,1.0000e-30,-25.4334,23.3164,-138.1747
29 Aug 2025 09:19:35.000,0,15.000,14.6970,29.697,30.111,13.828,25299.9891,97.312,85.321,1.575,-155.054,-159.725,-129.6504,-4.1714,184.4581,0.1891,0.0012,0.1027,0.0000,184.7510,0.037,5.015,3.191,0.000,0.817,1.268,1.350,0.000,11.678,423.777,-30.4428,43.1023,36.7431,2.0460,1.0000,0.000,0.0000,-20.0067,-26.3659,26.1126,19.7534,1.0000e-30,1.0000e-30,-25.2238,23.1170,-138.3751
29 Aug 2025 09:19:40.000,0,15.000,14.6972,29.697,30.124,13.828,25297.9838,97.279,85.303,1.575,-155.052,-159.716,-129.6486,-4.1633,184.4574,0.1884,0.0012,0.1023,0.0000,184.7493,0.037,4.999,3.179,0.000,0.817,1.268,1.350,0.000,11.650,423.749,-30.4344,43.1126,36.8577,2.0460,1.0000,0.000,0.0000,-19.9965,-26.2513,26.1229,19.8680,1.0000e-30,1.0000e-30,-25.0773,22.9808,-138.5124
29 Aug 2025 09:19:45.000,0,15.000,14.6973,29.697,30.137,13.828,25295.9795,97.247,85.285,1.575,-155.050,-159.706,-129.6467,-4.1553,184.4567,0.1878,0.0012,0.1019,0.0000,184.7477,0.037,4.983,3.168,0.000,0.817,1.268,1.350,0.000,11.622,423.721,-30.4260,43.1228,36.7900,2.0460,1.0000,0.000,0.0000,-19.9863,-26.3191,26.1331,19.8003,1.0000e-30,1.0000e-30,-25.1689,23.0826,-138.4114
29 Aug 2025 09:19:50.000,0,15.000,14.6975,29.698,30.149,13.827,25293.9761,97.214,85.267,1.575,-155.048,-159.696,-129.6448,-4.1472,184.4561,0.1872,0.0012,0.1015,0.0000,184.7460,0.036,4.967,3.156,0.000,0.817,1.268,1.350,0.000,11.594,423.693,-30.4177,43.1330,36.7308,2.0460,1.0000,0.000,0.0000,-19.9761,-26.3783,26.1433,19.7411,1.0000e-30,1.0000e-30,-25.2490,23.1729,-138.3220
29 Aug 2025 09:19:55.000,0,15.000,14.6977,29.698,30.162,13.827,25291.9736,97.182,85.249,1.575,-155.047,-159.686,-129.6430,-4.1392,184.4554,0.1866,0.0011,0.1012,0.0000,184.7443,0.036,4.951,3.145,0.000,0.817,1.268,1.350,0.000,11.566,423.665,-30.4094,43.1431,36.6808,2.0460,1.0000,0.000,0.0000,-19.9659,-26.4282,26.1534,19.6911,1.0000e-30,1.0000e-30,-25.3166,23.2507,-138.2449
29 Aug 2025 09:20:00.000,0,15.000,14.6979,29.698,30.175,13.827,25289.9721,97.149,85.231,1.575,-155.045,-159.676,-129.6411,-4.1311,184.4547,0.1860,0.0011,0.1008,0.0000,184.7426,0.036,4.935,3.133,0.000,0.817,1.268,1.350,0.000,11.539,423.638,-30.4011,43.1533,36.6407,2.0460,1.0000,0.000,0.0000,-19.9557,-26.4683,26.1636,19.6510,1.0000e-30,1.0000e-30,-25.3713,23.3155,-138.1807
29 Aug 2025 09:20:05.000,0,15.000,14.6980,29.698,30.188,13.826,25287.9715,97.117,85.213,1.575,-155.043,-159.666,-129.6393,-4.1231,184.4540,0.1854,0.0011,0.1004,0.0000,184.7410,0.035,4.920,3.122,0.000,0.817,1.268,1.350,0.000,11.511,423.610,-30.3928,43.1635,36.6111,2.0460,1.0000,0.000,0.0000,-19.9456,-26.4980,26.1738,19.6214,1.0000e-30,1.0000e-30,-25.4123,23.3667,-138.1300
29 Aug 2025 09:20:10.000,0,15.000,14.6982,29.698,30.201,13.826,25285.9719,97.084,85.195,1.575,-155.041,-159.656,-129.6375,-4.1151,184.4533,0.1848,0.0011,0.1001,0.0000,184.7393,0.035,4.904,3.110,0.000,0.817,1.268,1.350,0.000,11.484,423.583,-30.3845,43.1736,36.5922,2.0460,1.0000,0.000,0.0000,-19.9355,-26.5168,26.1839,19.6025,1.0000e-30,1.0000e-30,-25.4393,23.4038,-138.0934
29 Aug 2025 09:20:15.000,0,15.000,14.6984,29.698,30.214,13.826,25283.9732,97.052,85.177,1.575,-155.039,-159.646,-129.6356,-4.1071,184.4526,0.1843,0.0011,0.0997,0.0000,184.7377,0.035,4.889,3.099,0.000,0.817,1.268,1.350,0.000,11.457,423.556,-30.3762,43.1837,36.5846,2.0460,1.0000,0.000,0.0000,-19.9254,-26.5245,26.1940,19.5949,1.0000e-30,1.0000e-30,-25.4520,23.4266,-138.0710
29 Aug 2025 09:20:20.000,0,15.000,14.6986,29.699,30.226,13.825,25281.9754,97.019,85.159,1.575,-155.037,-159.637,-129.6338,-4.0991,184.4519,0.1837,0.0011,0.0993,0.0000,184.7360,0.034,4.873,3.088,0.000,0.817,1.268,1.350,0.000,11.431,423.530,-30.3679,43.1938,36.5883,2.0460,1.0000,0.000,0.0000,-19.9153,-26.5207,26.2041,19.5986,1.0000e-30,1.0000e-30,-25.4500,23.4347,-138.0631
29 Aug 2025 09:20:25.000,0,15.000,14.6988,29.699,30.239,13.825,25279.9786,96.987,85.141,1.575,-155.036,-159.627,-129.6320,-4.0911,184.4512,0.1831,0.0011,0.0990,0.0000,184.7344,0.034,4.858,3.077,0.000,0.817,1.268,1.350,0.000,11.404,423.503,-30.3597,43.2039,36.6035,2.0460,1.0000,0.000,0.0000,-19.9052,-26.5055,26.2142,19.6138,1.0000e-30,1.0000e-30,-25.4334,23.4282,-138.0699
29 Aug 2025 09:20:30.000,0,15.000,14.6989,29.699,30.252,13.825,25277.9827,96.954,85.123,1.575,-155.034,-159.617,-129.6302,-4.0831,184.4506,0.1825,0.0011,0.0986,0.0000,184.7328,0.034,4.843,3.066,0.000,0.817,1.268,1.350,0.000,11.378,423.477,-30.3514,43.2139,36.6301,2.0460,1.0000,0.000,0.0000,-19.8951,-26.4789,26.2242,19.6404,1.0000e-30,1.0000e-30,-25.4021,23.4070,-138.0911
29 Aug 2025 09:20:35.000,0,15.000,14.6991,29.699,30.265,13.824,25275.9877,96.922,85.105,1.575,-155.032,-159.607,-129.6284,-4.0752,184.4499,0.1819,0.0011,0.0983,0.0000,184.7311,0.033,4.828,3.055,0.000,0.817,1.268,1.350,0.000,11.351,423.450,-30.3432,43.2239,36.6679,2.0460,1.0000,0.000,0.0000,-19.8851,-26.4411,26.2342,19.6782,1.0000e-30,1.0000e-30,-25.3565,23.3714,-138.1267
29 Aug 2025 09:20:40.000,0,15.000,14.6993,29.699,30.278,13.824,25273.9937,96.889,85.087,1.575,-155.030,-159.597,-129.6266,-4.0672,184.4492,0.1814,0.0011,0.0979,0.0000,184.7295,0.033,4.813,3.045,0.000,0.817,1.268,1.350,0.000,11.325,423.424,-30.3350,43.2340,36.7166,2.0460,1.0000,0.000,0.0000,-19.8751,-26.3925,26.2443,19.7269,1.0000e-30,1.0000e-30,-25.2968,23.3217,-138.1763
29 Aug 2025 09:20:45.000,0,15.000,14.6995,29.699,30.290,13.824,25272.0006,96.856,85.069,1.575,-155.028,-159.588,-129.6248,-4.0592,184.4485,0.1808,0.0010,0.0976,0.0000,184.7279,0.033,4.798,3.034,0.000,0.817,1.268,1.350,0.000,11.300,423.398,-30.3267,43.2440,36.7757,2.0460,1.0000,0.000,0.0000,-19.8651,-26.3333,26.2543,19.7860,1.0000e-30,1.0000e-30,-25.2235,23.2584,-138.2395
29 Aug 2025 09:20:50.000,0,15.000,14.6997,29.700,30.303,13.823,25270.0085,96.824,85.051,1.575,-155.027,-159.578,-129.6230,-4.0513,184.4478,0.1802,0.0010,0.0972,0.0000,184.7263,0.032,4.783,3.023,0.000,0.817,1.268,1.350,0.000,11.274,423.373,-30.3185,43.2540,36.8448,2.0460,1.0000,0.000,0.0000,-19.8551,-26.2643,26.2643,19.8551,1.0000e-30,1.0000e-30,-25.1370,23.1820,-138.3156
29 Aug 2025 09:20:55.000,0,15.000,14.6999,29.700,30.316,13.823,25268.0173,96.791,85.034,1.575,-155.025,-159.568,-129.6212,-4.0434,184.4471,0.1797,0.0010,0.0969,0.0000,184.7247,0.032,4.768,3.013,0.000,0.817,1.268,1.350,0.000,11.248,423.347,-30.3103,43.2639,36.9231,2.0460,1.0000,0.000,0.0000,-19.8451,-26.1859,26.2742,19.9334,1.0000e-30,1.0000e-30,-25.0382,23.0931,-138.4041
29 Aug 2025 09:21:00.000,0,15.000,14.7000,29.700,30.329,13.823,25266.0270,96.759,85.016,1.575,-155.023,-159.559,-129.6195,-4.0355,184.4464,0.1791,0.0010,0.0965,0.0000,184.7231,0.032,4.754,3.002,0.000,0.817,1.268,1.350,0.000,11.223,423.322,-30.3022,43.2739,37.0101,2.0460,1.0000,0.000,0.0000,-19.8352,-26.0990,26.2842,20.0204,1.0000e-30,1.0000e-30,-24.9277,22.9925,-138.5042
29 Aug 2025 09:21:05.000,0,15.000,14.7002,29.700,30.342,13.822,25264.0377,96.726,84.998,1.575,-155.021,-159.549,-129.6177,-4.0275,184.4458,0.1786,0.0010,0.0962,0.0000,184.7215,0.032,4.739,2.992,0.000,0.817,1.268,1.350,0.000,11.198,423.297,-30.2940,43.2838,36.9330,2.0460,1.0000,0.000,0.0000,-19.8252,-26.1761,26.2941,19.9433,1.0000e-30,1.0000e-30,-25.0314,23.1062,-138.3901
29 Aug 2025 09:21:10.000,0,15.000,14.7004,29.700,30.355,13.822,25262.0493,96.693,84.980,1.575,-155.020,-159.539,-129.6159,-4.0196,184.4451,0.1780,0.0010,0.0959,0.0000,184.7200,0.031,4.725,2.981,0.000,0.817,1.268,1.350,0.000,11.173,423.272,-30.2858,43.2937,36.7888,2.0460,1.0000,0.000,0.0000,-19.8153,-26.3202,26.3040,19.7991,1.0000e-30,1.0000e-30,-25.2210,23.3057,-138.1900
29 Aug 2025 09:21:15.000,0,15.000,14.7006,29.701,30.367,13.822,25260.0618,96.661,84.962,1.575,-155.018,-159.530,-129.6142,-4.0117,184.4444,0.1775,0.0010,0.0955,0.0000,184.7184,0.031,4.710,2.971,0.000,0.817,1.268,1.350,0.000,11.148,423.247,-30.2777,43.3037,36.6407,2.0460,1.0000,0.000,0.0000,-19.8054,-26.4684,26.3140,19.6510,1.0000e-30,1.0000e-30,-25.4136,23.5082,-137.9868
29 Aug 2025 09:21:20.000,0,15.000,14.7008,29.701,30.380,13.821,25258.0753,96.628,84.944,1.575,-155.016,-159.520,-129.6124,-4.0039,184.4437,0.1769,0.0010,0.0952,0.0000,184.7168,0.031,4.696,2.961,0.000,0.817,1.268,1.350,0.000,11.123,423.222,-30.2695,43.3135,36.4910,2.0460,1.0000,0.000,0.0000,-19.7955,-26.6180,26.3238,19.5013,1.0000e-30,1.0000e-30,-25.6061,23.7106,-137.7836
29 Aug 2025 09:21:25.000,0,15.000,14.7010,29.701,30.393,13.821,25256.0897,96.595,84.926,1.575,-155.014,-159.510,-129.6107,-3.9960,184.4430,0.1764,0.0010,0.0949,0.0000,184.7153,0.030,4.682,2.951,0.000,0.817,1.268,1.350,0.000,11.099,423.198,-30.2614,43.3234,36.3420,2.0460,1.0000,0.000,0.0000,-19.7856,-26.7671,26.3337,19.3523,1.0000e-30,1.0000e-30,-25.7959,23.9103,-137.5832
29 Aug 2025 09:21:30.000,0,15.000,14.7012,29.701,30.406,13.821,25254.1050,96.563,84.909,1.575,-155.013,-159.501,-129.6090,-3.9881,184.4423,0.1759,0.0010,0.0945,0.0000,184.7137,0.030,4.668,2.941,0.000,0.817,1.268,1.350,0.000,11.075,423.173,-30.2533,43.3333,36.1955,2.0460,1.0000,0.000,0.0000,-19.7758,-26.9136,26.3436,19.2058,1.0000e-30,1.0000e-30,-25.9807,24.1049,-137.3876
29 Aug 2025 09:21:35.000,0,15.000,14.7013,29.701,30.419,13.820,25252.1213,96.530,84.891,1.575,-155.011,-159.491,-129.6072,-3.9803,184.4417,0.1753,0.0010,0.0942,0.0000,184.7122,0.030,4.654,2.931,0.000,0.817,1.268,1.350,0.000,11.050,423.149,-30.2452,43.3431,36.0532,2.0460,1.0000,0.000,0.0000,-19.7659,-27.0558,26.3534,19.0635,1.0000e-30,1.0000e-30,-26.1586,24.2927,-137.1990
29 Aug 2025 09:21:40.000,0,15.000,14.7015,29.702,30.431,13.820,25250.1385,96.497,84.873,1.575,-155.009,-159.482,-129.6055,-3.9724,184.4410,0.1748,0.0009,0.0939,0.0000,184.7106,0.030,4.640,2.921,0.000,0.817,1.268,1.350,0.000,11.026,423.125,-30.2371,43.3529,35.9167,2.0460,1.0000,0.000,0.0000,-19.7561,-27.1924,26.3632,18.9270,1.0000e-30,1.0000e-30,-26.3281,24.4720,-137.0187
29 Aug 2025 09:21:45.000,0,15.000,14.7017,29.702,30.444,13.819,25248.1566,96.465,84.855,1.575,-155.007,-159.472,-129.6038,-3.9646,184.4403,0.1743,0.0009,0.0936,0.0000,184.7091,0.029,4.626,2.911,0.000,0.818,1.268,1.350,0.000,11.002,423.101,-30.2290,43.3627,35.7868,2.0460,1.0000,0.000,0.0000,-19.7463,-27.3222,26.3730,18.7971,1.0000e-30,1.0000e-30,-26.4881,24.6418,-136.8479
29 Aug 2025 09:21:50.000,0,15.000,14.7019,29.702,30.457,13.819,25246.1757,96.432,84.837,1.575,-155.006,-159.462,-129.6020,-3.9567,184.4396,0.1738,0.0009,0.0933,0.0000,184.7076,0.029,4.612,2.902,0.000,0.818,1.268,1.350,0.000,10.979,423.078,-30.2209,43.3725,35.6646,2.0460,1.0000,0.000,0.0000,-19.7365,-27.4445,26.3828,18.6749,1.0000e-30,1.0000e-30,-26.6378,24.8013,-136.6873
29 Aug 2025 09:21:55.000,0,15.000,14.7021,29.702,30.470,13.819,25244.1957,96.399,84.819,1.575,-155.004,-159.453,-129.6003,-3.9489,184.4389,0.1733,0.0009,0.0929,0.0000,184.7061,0.029,4.599,2.892,0.000,0.818,1.268,1.350,0.000,10.955,423.054,-30.2129,43.3823,35.5506,2.0460,1.0000,0.000,0.0000,-19.7267,-27.5584,26.3926,18.5609,1.0000e-30,1.0000e-30,-26.7766,24.9499,-136.5376
29 Aug 2025 09:22:00.000,0,15.000,14.7023,29.702,30.483,13.818,25242.2166,95.917,102.397,1.575,-155.002,-170.673,-129.5986,-15.1708,184.4383,0.1727,0.0009,0.0926,0.0000,184.7045,0.029,4.585,2.882,0.000,0.859,4.332,1.310,0.000,13.996,426.095,-41.4658,32.1311,27.2033,2.0460,1.0000,0.000,0.0000,-30.9780,-35.9058,15.1414,10.2136,3.1544e-16,2.2865e-06,-34.2210,21.1431,-140.3119
29 Aug 2025 09:22:05.000,0,15.000,14.7025,29.702,30.496,13.818,25240.3125,73.379,113.683,1.575,-155.001,-176.470,-129.5970,-20.9691,184.4376,0.1722,0.0009,0.0923,0.0000,184.7031,0.028,4.572,2.873,0.000,0.821,7.055,1.284,0.000,16.634,428.733,-47.2910,26.3076,21.5384,2.0460,1.0000,0.000,0.0000,-36.8015,-41.5706,9.3179,4.5487,1.7797e-05,8.4806e-03,-39.8087,20.9072,-140.5193
29 Aug 2025 09:22:10.000,0,15.000,14.7027,29.703,30.508,13.818,25238.5437,51.478,108.803,1.575,-154.999,-176.468,-129.5955,-20.9691,184.4370,0.1718,0.0009,0.0921,0.0000,184.7017,0.028,4.560,2.865,0.000,0.812,7.067,1.284,0.000,16.616,428.715,-47.2908,26.3093,17.5145,2.0460,1.0000,0.000,0.0000,-36.7998,-45.5945,9.3196,0.5248,1.7734e-05,6.6510e-02,-44.9798,26.0800,-135.3446
29 Aug 2025 09:22:15.000,0,15.000,14.7028,29.703,30.520,13.817,25236.8880,31.356,100.918,1.575,-154.998,-169.414,-129.5940,-13.9159,184.4364,0.1714,0.0009,0.0918,0.0000,184.7005,0.027,4.549,2.857,0.000,0.817,7.076,1.284,0.000,16.611,428.709,-40.2375,33.3639,17.6502,2.0460,1.0000,0.000,0.0000,-29.7451,-45.4589,16.3742,0.6605,6.0431e-21,6.3512e-02,-45.3408,33.4957,-127.9270
29 Aug 2025 09:22:20.000,0,15.000,14.7030,29.703,30.530,13.817,25235.3083,12.663,91.184,1.575,-154.996,-162.653,-129.5927,-7.1565,184.4359,0.1710,0.0009,0.0916,0.0000,184.6993,0.027,4.539,2.849,0.000,0.834,7.081,1.284,0.000,16.613,428.712,-33.4781,40.1247,20.2084,2.0460,1.0000,0.000,0.0000,-22.9844,-42.9007,23.1350,3.2187,1.0000e-30,2.0252e-02,-42.8562,37.7718,-123.6491
29 Aug 2025 09:22:25.000,0,15.000,14.7031,29.703,30.539,13.817,25233.7571,-5.566,80.711,1.575,-154.995,-157.796,-129.5914,-2.3007,184.4353,0.1706,0.0008,0.0913,0.0000,184.6981,0.026,4.528,2.842,0.000,0.852,7.080,1.284,0.000,16.613,428.712,-28.6223,44.9818,22.8620,2.0460,1.0000,0.000,0.0000,-18.1272,-40.2470,27.9921,5.8723,1.0000e-30,2.7133e-03,-40.2203,39.9931,-121.4265
29 Aug 2025 09:22:30.000,0,15.000,14.7033,29.703,30.547,13.817,25232.1898,-20.611,84.712,1.575,-154.994,-159.395,-129.5900,-3.9018,184.4348,0.1702,0.0008,0.0911,0.0000,184.6969,0.026,4.518,2.835,0.000,0.818,1.268,1.350,0.000,10.815,422.914,-30.1643,43.4412,34.9706,2.0460,1.0000,0.000,0.0000,-19.6679,-28.1384,26.4515,17.9809,1.0000e-30,1.8449e-29,-27.4722,25.7043,-135.7736
29 Aug 2025 09:22:35.000,0,15.000,14.7034,29.703,30.555,13.816,25230.6171,-20.642,84.698,1.575,-154.992,-159.388,-129.5887,-3.8957,184.4343,0.1698,0.0008,0.0909,0.0000,184.6957,0.026,4.507,2.828,0.000,0.818,1.268,1.350,0.000,10.797,422.896,-30.1580,43.4488,34.9519,2.0460,1.0000,0.000,0.0000,-19.6602,-28.1572,26.4591,17.9622,1.0000e-30,2.4231e-29,-27.4953,25.7351,-135.7423
29 Aug 2025 09:22:40.000,0,15.000,14.7036,29.704,30.563,13.816,25229.0447,-20.674,84.684,1.575,-154.991,-159.380,-129.5874,-3.8895,184.4337,0.1694,0.0008,0.0906,0.0000,184.6945,0.025,4.497,2.820,0.000,0.818,1.268,1.350,0.000,10.779,422.878,-30.1517,43.4565,34.9336,2.0460,1.0000,0.000,0.0000,-19.6526,-28.1754,26.4668,17.9439,1.0000e-30,3.1558e-29,-27.5178,25.7653,-135.7115
29 Aug 2025 09:22:45.000,0,15.000,14.7037,29.704,30.571,13.816,25227.4727,-20.705,84.670,1.575,-154.990,-159.373,-129.5860,-3.8834,184.4332,0.1690,0.0008,0.0904,0.0000,184.6934,0.025,4.487,2.813,0.000,0.818,1.268,1.350,0.000,10.761,422.860,-30.1454,43.4641,34.9162,2.0460,1.0000,0.000,0.0000,-19.6449,-28.1928,26.4744,17.9265,1.0000e-30,4.0556e-29,-27.5393,25.7944,-135.6818
29 Aug 2025 09:22:50.000,0,15.000,14.7039,29.704,30.579,13.815,25225.9010,-20.736,84.656,1.575,-154.988,-159.366,-129.5847,-3.8773,184.4326,0.1686,0.0008,0.0902,0.0000,184.6922,0.025,4.477,2.806,0.000,0.818,1.268,1.350,0.000,10.743,422.842,-30.1390,43.4718,34.9000,2.0460,1.0000,0.000,0.0000,-19.6373,-28.2090,26.4821,17.9103,1.0000e-30,5.1203e-29,-27.5594,25.8221,-135.6534
29 Aug 2025 09:22:55.000,0,15.000,14.7040,29.704,30.587,13.815,25224.3296,-16.855,76.589,1.575,-154.987,-156.422,-129.5834,-0.9349,184.4321,0.1682,0.0008,0.0899,0.0000,184.6910,0.024,4.466,2.799,0.000,0.860,5.810,1.296,0.000,15.256,427.355,-27.2428,46.3694,25.9006,2.0460,1.0000,0.000,0.0000,-16.7397,-37.2084,29.3797,8.9109,1.0000e-30,3.9880e-05,-37.1693,38.3296,-123.0988
29 Aug 2025 09:23:00.000,0,15.000,14.7042,29.704,30.594,13.815,25222.7296,-34.314,66.071,1.575,-154.986,-154.013,-129.5820,1.4725,184.4316,0.1678,0.0008,0.0897,0.0000,184.6898,0.024,4.456,2.791,0.000,0.859,7.069,1.284,0.000,16.484,428.583,-24.8478,48.7657,26.0372,2.0460,1.0000,0.000,0.0000,-14.3434,-37.0718,31.7760,9.0475,1.0000e-30,3.0662e-05,-37.0486,40.6052,-120.8101
29 Aug 2025 09:23:05.000,0,15.000,14.7044,29.704,30.600,13.814,25221.0390,-56.506,58.684,1.575,-154.984,-153.041,-129.5806,2.4435,184.4310,0.1674,0.0008,0.0894,0.0000,184.6886,0.024,4.445,2.784,0.000,0.844,7.057,1.284,0.000,16.438,428.537,-23.8763,49.7386,26.9631,2.0460,1.0000,0.000,0.0000,-13.3705,-36.1459,32.7489,9.9734,1.0000e-30,4.1271e-06,-36.1229,40.6524,-120.7634
