
"Satellite/GPS_BIIF-10_40730/Transmitter/IIF Link Information"

"Time (UTCG)","Link To ID","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Xmtr Azimuth - Phi (deg)","Xmtr Elevation - Theta (deg)","Range (km)","Rcvr Azimuth - Phi (deg)","Rcvr Elevation - Theta (deg)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Carrier Power at Rcvr Input (dBW)","Flux Density (dBW/m^2)","Rcvr Gain (dB)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Losss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Train (K)","Tatmos (K)","TcloudsFog (K)","TtropoScintill (K)","Tsun (K)","Tearth (K)","Tcosmic (K)","Tother (K)","Tantenna (K)","Tequiv (K)","g/T (dB/K)","C/No (dB*Hz)","C/(No+Io) (dB*Hz)","Bandwidth (MHz)","Bandwidth Overlap (units)","Pol. Rel. Angle (deg)","Polarization Effic (dB)","C/N (dB)","C/(N+I) (dB)","Eb/No (dB)","Eb/(No+Io) (dB)","BER","BER+I","C/I (dB)","DeltaT/T (dB)","Pwr Flux Density (dBW/m^2)"
29 Aug 2025 09:01:40.000,0,15.000,14.6762,29.676,28.032,13.867,25717.1579,54.690,79.424,1.575,-155.869,-161.131,-130.4658,-4.7614,184.6002,0.5035,0.0086,0.4333,0.0000,185.5455,0.271,13.102,12.967,0.000,1.248,0.008,1.350,0.000,28.945,441.044,-31.2063,41.5235,12.6373,2.0460,1.0000,0.000,0.0000,-21.5856,-50.4717,24.5338,-4.3524,1.0000e-30,1.9577e-01,-50.4661,46.7805,-115.9151
29 Aug 2025 09:01:45.000,0,15.000,14.6762,29.676,28.042,13.867,25715.4378,58.110,58.465,1.575,-155.860,-153.965,-130.4568,2.3957,184.5996,0.5006,0.0084,0.4280,0.0000,185.5366,0.264,13.027,12.818,0.000,0.240,0.026,1.350,0.000,27.725,439.824,-24.0371,48.7017,46.8772,2.0460,1.0000,0.000,0.0000,-14.4074,-16.2319,31.7120,29.8875,1.0000e-30,1.0000e-30,-11.5851,15.0777,-137.6567
29 Aug 2025 09:01:50.000,0,15.000,14.6762,29.676,28.054,13.867,25713.6453,58.734,37.483,1.575,-155.851,-152.222,-130.4476,4.1292,184.5990,0.4975,0.0082,0.4227,0.0000,185.5274,0.258,12.951,12.666,0.000,0.000,0.039,1.350,0.000,27.263,439.362,-22.2991,50.4489,46.9250,2.0460,1.0000,0.000,0.0000,-12.6602,-16.1840,33.4592,29.9353,1.0000e-30,1.0000e-30,-13.6330,18.8728,-141.8592
29 Aug 2025 09:01:55.000,0,15.000,14.6762,29.676,28.067,13.867,25711.7427,58.935,16.499,1.575,-155.842,-151.416,-130.4379,4.9258,184.5983,0.4943,0.0080,0.4171,0.0000,185.5178,0.251,12.870,12.507,0.000,0.000,0.029,1.350,0.000,27.008,439.107,-21.4999,51.2576,50.4045,2.0460,1.0000,0.000,0.0000,-11.8514,-12.7045,34.2679,33.4148,1.0000e-30,1.0000e-30,-5.2172,11.2658,-153.3542
29 Aug 2025 09:02:00.000,0,15.000,14.6763,29.676,28.080,13.867,25709.7069,58.958,-4.487,1.575,-155.831,-151.239,-130.4278,5.0922,184.5977,0.4909,0.0078,0.4113,0.0000,185.5077,0.246,12.785,12.342,0.000,0.000,0.014,1.350,0.000,26.736,438.834,-21.3308,51.4369,46.5480,2.0460,1.0000,0.000,0.0000,-11.6722,-16.5610,34.4472,29.5583,1.0000e-30,1.0000e-30,-14.8577,21.0855,-144.3673
29 Aug 2025 09:02:05.000,0,15.000,14.6763,29.676,28.094,13.867,25707.5534,88.911,-13.765,1.575,-155.821,-165.676,-130.4174,-9.3548,184.5969,0.4873,0.0077,0.4053,0.0000,185.4973,0.240,12.695,12.170,0.000,0.000,0.021,1.350,0.000,26.477,438.576,-35.7752,37.0030,31.8253,2.0460,1.0000,0.000,0.0000,-26.1061,-31.2838,20.0133,14.8356,1.0000e-30,3.0090e-15,-29.7127,21.5066,-143.3942
29 Aug 2025 09:02:10.000,0,15.000,14.6763,29.676,28.107,13.867,25705.3873,88.891,-13.734,1.575,-155.811,-165.588,-130.4070,-9.2769,184.5962,0.4838,0.0075,0.3995,0.0000,185.4870,0.235,12.606,12.002,0.000,0.000,0.021,1.350,0.000,26.214,438.313,-35.6947,37.0938,31.6193,2.0460,1.0000,0.000,0.0000,-26.0153,-31.4898,20.1041,14.6296,1.0000e-30,1.2617e-14,-30.0419,21.9267,-142.9804
29 Aug 2025 09:02:15.000,0,15.000,14.6763,29.676,28.120,13.867,25703.2222,88.872,-13.703,1.575,-155.801,-165.501,-130.3969,-9.2004,184.5955,0.4803,0.0073,0.3938,0.0000,185.4769,0.230,12.518,11.838,0.000,0.000,0.021,1.350,0.000,25.958,438.056,-35.6157,37.1829,31.4224,2.0460,1.0000,0.000,0.0000,-25.9262,-31.6867,20.1932,14.4327,1.0000e-30,4.6718e-14,-30.3470,22.3209,-142.5924
29 Aug 2025 09:02:20.000,0,15.000,14.6764,29.676,28.133,13.867,25701.0581,88.852,-13.672,1.575,-155.791,-165.416,-130.3870,-9.1253,184.5947,0.4769,0.0072,0.3882,0.0000,185.4670,0.226,12.431,11.679,0.000,0.000,0.021,1.350,0.000,25.706,437.805,-35.5381,37.2704,31.2399,2.0460,1.0000,0.000,0.0000,-25.8386,-31.8691,20.2807,14.2502,1.0000e-30,1.4929e-13,-30.6230,22.6844,-142.2350
29 Aug 2025 09:02:25.000,0,15.000,14.6764,29.676,28.146,13.867,25698.8949,88.833,-13.641,1.575,-155.781,-165.332,-130.3773,-9.0515,184.5940,0.4735,0.0070,0.3828,0.0000,185.4573,0.221,12.345,11.523,0.000,0.000,0.021,1.350,0.000,25.460,437.559,-35.4618,37.3564,31.0777,2.0460,1.0000,0.000,0.0000,-25.7526,-32.0313,20.3667,14.0880,1.0000e-30,4.0326e-13,-30.8647,23.0121,-141.9132
29 Aug 2025 09:02:30.000,0,15.000,14.6765,29.676,28.159,13.867,25696.7327,88.813,-13.610,1.575,-155.771,-165.250,-130.3677,-8.9789,184.5933,0.4701,0.0069,0.3775,0.0000,185.4478,0.217,12.260,11.371,0.000,0.000,0.021,1.350,0.000,25.219,437.317,-35.3869,37.4409,30.9415,2.0460,1.0000,0.000,0.0000,-25.6681,-32.1675,20.4512,13.9518,1.0000e-30,9.0337e-13,-31.0667,23.2986,-141.6326
29 Aug 2025 09:02:35.000,0,15.000,14.6765,29.676,28.172,13.867,25694.5716,88.793,-13.579,1.575,-155.762,-165.170,-130.3584,-8.9076,184.5925,0.4668,0.0068,0.3724,0.0000,185.4385,0.213,12.176,11.223,0.000,0.000,0.021,1.350,0.000,24.982,437.081,-35.3132,37.5240,30.8372,2.0460,1.0000,0.000,0.0000,-25.5851,-32.2719,20.5343,13.8475,1.0000e-30,1.6481e-12,-31.2236,23.5385,-141.3983
29 Aug 2025 09:02:40.000,0,15.000,14.6765,29.677,28.185,13.867,25692.4114,88.774,-13.548,1.575,-155.753,-165.090,-130.3492,-8.8374,184.5918,0.4635,0.0066,0.3674,0.0000,185.4293,0.209,12.093,11.078,0.000,0.000,0.021,1.350,0.000,24.750,436.849,-35.2407,37.6056,30.7704,2.0460,1.0000,0.000,0.0000,-25.5034,-32.3387,20.6159,13.7807,1.0000e-30,2.4040e-12,-31.3301,23.7266,-141.2158
29 Aug 2025 09:02:45.000,0,15.000,14.6766,29.677,28.198,13.867,25690.2522,88.755,-13.517,1.575,-155.744,-165.012,-130.3402,-8.7684,184.5911,0.4602,0.0065,0.3625,0.0000,185.4203,0.205,12.010,10.937,0.000,0.000,0.021,1.350,0.000,24.523,436.622,-35.1695,37.6859,30.7465,2.0460,1.0000,0.000,0.0000,-25.4232,-32.3626,20.6962,13.7568,1.0000e-30,2.7483e-12,-31.3808,23.8577,-141.0902
29 Aug 2025 09:02:50.000,0,15.000,14.6766,29.677,28.211,13.867,25688.0939,88.735,-13.486,1.575,-155.735,-164.935,-130.3313,-8.7005,184.5903,0.4570,0.0064,0.3578,0.0000,185.4115,0.201,11.929,10.800,0.000,0.000,0.021,1.350,0.000,24.301,436.399,-35.0993,37.7649,30.7702,2.0460,1.0000,0.000,0.0000,-25.3442,-32.3389,20.7752,13.7805,1.0000e-30,2.4070e-12,-31.3710,23.9269,-141.0263
29 Aug 2025 09:02:55.000,0,15.000,14.6766,29.677,28.224,13.867,25685.9367,88.716,-13.455,1.575,-155.726,-164.860,-130.3226,-8.6337,184.5896,0.4539,0.0063,0.3531,0.0000,185.4029,0.197,11.849,10.665,0.000,0.000,0.021,1.350,0.000,24.082,436.181,-35.0303,37.8426,30.8455,2.0460,1.0000,0.000,0.0000,-25.2665,-32.2636,20.8529,13.8558,1.0000e-30,1.5717e-12,-31.2963,23.9298,-141.0285
29 Aug 2025 09:03:00.000,0,15.000,14.6767,29.677,28.238,13.867,25683.7804,88.696,-13.424,1.575,-155.718,-164.786,-130.3141,-8.5679,184.5889,0.4507,0.0062,0.3486,0.0000,185.3944,0.193,11.770,10.534,0.000,0.000,0.021,1.350,0.000,23.868,435.967,-34.9624,37.9190,30.9755,2.0460,1.0000,0.000,0.0000,-25.1900,-32.1335,20.9293,13.9858,1.0000e-30,7.4034e-13,-31.1528,23.8628,-141.1005
29 Aug 2025 09:03:05.000,0,15.000,14.6767,29.677,28.251,13.866,25681.6252,88.677,-13.393,1.575,-155.709,-164.712,-130.3057,-8.5031,184.5882,0.4476,0.0060,0.3442,0.0000,185.3860,0.190,11.692,10.406,0.000,0.000,0.021,1.350,0.000,23.658,435.757,-34.8955,37.9943,31.1621,2.0460,1.0000,0.000,0.0000,-25.1147,-31.9469,21.0046,14.1724,1.0000e-30,2.4158e-13,-30.9376,23.7228,-141.2454
29 Aug 2025 09:03:10.000,0,15.000,14.6768,29.677,28.264,13.866,25679.4709,88.657,-13.362,1.575,-155.701,-164.640,-130.2974,-8.4393,184.5874,0.4446,0.0059,0.3399,0.0000,185.3778,0.187,11.614,10.280,0.000,0.000,0.021,1.350,0.000,23.452,435.551,-34.8297,38.0684,31.4059,2.0460,1.0000,0.000,0.0000,-25.0406,-31.7031,21.0787,14.4162,1.0000e-30,5.1984e-14,-30.6483,23.5076,-141.4654
29 Aug 2025 09:03:15.000,0,15.000,14.6768,29.677,28.277,13.866,25677.3176,88.638,-13.331,1.575,-155.693,-164.569,-130.2893,-8.3764,184.5867,0.4416,0.0058,0.3357,0.0000,185.3698,0.183,11.538,10.158,0.000,0.000,0.021,1.350,0.000,23.250,435.348,-34.7648,38.1414,31.7061,2.0460,1.0000,0.000,0.0000,-24.9677,-31.4030,21.1517,14.7164,1.0000e-30,6.9537e-15,-30.2835,23.2158,-141.7618
29 Aug 2025 09:03:20.000,0,15.000,14.6769,29.677,28.290,13.866,25675.1653,88.619,-13.299,1.575,-155.685,-164.499,-130.2814,-8.3145,184.5860,0.4386,0.0057,0.3315,0.0000,185.3618,0.180,11.462,10.038,0.000,0.000,0.021,1.350,0.000,23.051,435.150,-34.7009,38.2133,32.0602,2.0460,1.0000,0.000,0.0000,-24.8958,-31.0489,21.2236,15.0705,1.0000e-30,5.3953e-16,-29.8428,22.8470,-142.1352
29 Aug 2025 09:03:25.000,0,15.000,14.6769,29.677,28.303,13.866,25673.0139,88.599,-13.268,1.575,-155.677,-164.431,-130.2736,-8.2534,184.5852,0.4356,0.0056,0.3275,0.0000,185.3541,0.177,11.387,9.921,0.000,0.000,0.021,1.350,0.000,22.856,434.955,-34.6379,38.2841,32.4643,2.0460,1.0000,0.000,0.0000,-24.8249,-30.6447,21.2944,15.4746,1.0000e-30,2.2447e-17,-29.3263,22.4013,-142.5852
29 Aug 2025 09:03:30.000,0,15.000,14.6769,29.677,28.316,13.866,25670.8636,88.580,-13.237,1.575,-155.669,-164.363,-130.2658,-8.1933,184.5845,0.4327,0.0055,0.3236,0.0000,185.3464,0.174,11.313,9.807,0.000,0.000,0.021,1.350,0.000,22.665,434.764,-34.5758,38.3539,32.9128,2.0460,1.0000,0.000,0.0000,-24.7552,-30.1962,21.3642,15.9231,1.0000e-30,4.5988e-19,-28.7351,21.8800,-143.1108
29 Aug 2025 09:03:35.000,0,15.000,14.6770,29.677,28.329,13.866,25668.7142,88.560,-13.206,1.575,-155.662,-164.296,-130.2583,-8.1339,184.5838,0.4299,0.0055,0.3198,0.0000,185.3389,0.171,11.240,9.695,0.000,0.000,0.021,1.350,0.000,22.477,434.576,-34.5146,38.4227,33.3985,2.0460,1.0000,0.000,0.0000,-24.6864,-29.7106,21.4330,16.4088,1.0000e-30,4.2561e-21,-28.0708,21.2844,-143.7105
29 Aug 2025 09:03:40.000,0,15.000,14.6770,29.677,28.342,13.866,25666.5659,88.541,-13.175,1.575,-155.654,-164.230,-130.2508,-8.0754,184.5831,0.4270,0.0054,0.3160,0.0000,185.3315,0.169,11.168,9.585,0.000,0.000,0.021,1.350,0.000,22.292,434.391,-34.4542,38.4905,33.9127,2.0460,1.0000,0.000,0.0000,-24.6186,-29.1964,21.5008,16.9230,1.0000e-30,1.6452e-23,-27.3354,20.6168,-144.3820
29 Aug 2025 09:03:45.000,0,15.000,14.6771,29.677,28.355,13.866,25664.4185,88.522,-13.144,1.575,-155.647,-164.165,-130.2435,-8.0177,184.5823,0.4242,0.0053,0.3124,0.0000,185.3242,0.166,11.096,9.478,0.000,0.000,0.021,1.350,0.000,22.111,434.210,-34.3947,38.5573,34.4454,2.0460,1.0000,0.000,0.0000,-24.5517,-28.6636,21.5676,17.4557,1.0000e-30,2.5075e-26,-26.5313,19.8796,-145.1232
29 Aug 2025 09:03:50.000,0,15.000,14.6771,29.677,28.369,13.866,25662.2721,88.502,-13.112,1.575,-155.640,-164.101,-130.2363,-7.9608,184.5816,0.4214,0.0052,0.3088,0.0000,185.3170,0.163,11.026,9.373,0.000,0.000,0.021,1.350,0.000,21.933,434.031,-34.3360,38.6233,34.9859,2.0460,1.0000,0.000,0.0000,-24.4858,-28.1232,21.6336,17.9962,1.0000e-30,1.4767e-29,-25.6608,19.0750,-145.9315
29 Aug 2025 09:03:55.000,0,15.000,14.6772,29.677,28.382,13.866,25660.1267,88.483,-13.081,1.575,-155.633,-164.037,-130.2292,-7.9046,184.5809,0.4187,0.0051,0.3053,0.0000,185.3100,0.161,10.956,9.271,0.000,0.000,0.021,1.350,0.000,21.757,433.856,-34.2781,38.6883,35.5226,2.0460,1.0000,0.000,0.0000,-24.4208,-27.5865,21.6986,18.5329,1.0000e-30,1.0000e-30,-24.7262,18.2055,-146.8047
29 Aug 2025 09:04:00.000,0,15.000,14.6772,29.677,28.395,13.865,25657.9822,88.464,-13.050,1.575,-155.626,-163.975,-130.2222,-7.8492,184.5802,0.4160,0.0050,0.3019,0.0000,185.3030,0.158,10.887,9.170,0.000,0.000,0.020,1.350,0.000,21.585,433.684,-34.2209,38.7524,36.0443,2.0460,1.0000,0.000,0.0000,-24.3566,-27.0648,21.7627,19.0546,1.0000e-30,1.0000e-30,-23.7297,17.2731,-147.7406
29 Aug 2025 09:04:05.000,0,15.000,14.6773,29.677,28.408,13.865,25655.8388,88.445,-13.019,1.575,-155.619,-163.913,-130.2153,-7.7945,184.5794,0.4133,0.0050,0.2985,0.0000,185.2962,0.156,10.818,9.072,0.000,0.000,0.020,1.350,0.000,21.416,433.515,-34.1645,38.8157,36.5406,2.0460,1.0000,0.000,0.0000,-24.2933,-26.5684,21.8260,19.5509,1.0000e-30,1.0000e-30,-22.6726,16.2793,-148.7378
29 Aug 2025 09:04:10.000,0,15.000,14.6773,29.677,28.421,13.865,25653.6963,88.425,-12.988,1.575,-155.612,-163.853,-130.2085,-7.7405,184.5787,0.4106,0.0049,0.2952,0.0000,185.2894,0.153,10.751,8.976,0.000,0.000,0.020,1.350,0.000,21.250,433.349,-34.1088,38.8782,37.0026,2.0460,1.0000,0.000,0.0000,-24.2309,-26.1064,21.8885,20.0129,1.0000e-30,1.0000e-30,-21.5559,15.2250,-149.7954
29 Aug 2025 09:04:15.000,0,15.000,14.6774,29.677,28.434,13.865,25651.5548,88.406,-12.956,1.575,-155.605,-163.793,-130.2018,-7.6871,184.5780,0.4080,0.0048,0.2920,0.0000,185.2828,0.151,10.684,8.881,0.000,0.000,0.020,1.350,0.000,21.086,433.185,-34.0539,38.9399,37.4236,2.0460,1.0000,0.000,0.0000,-24.1692,-25.6855,21.9502,20.4339,1.0000e-30,1.0000e-30,-20.3794,14.1102,-150.9135
29 Aug 2025 09:04:20.000,0,15.000,14.6774,29.677,28.447,13.865,25649.4163,118.406,-9.345,1.575,-155.599,-192.733,-130.1952,-36.6338,184.5773,0.4054,0.0047,0.2889,0.0000,185.2763,0.149,10.618,8.789,0.000,0.000,0.030,1.350,0.000,20.935,433.034,-62.9990,10.0013,10.0010,2.0460,1.0000,0.000,0.0000,-53.1078,-53.1080,-6.9884,-6.9887,2.6351e-01,2.6352e-01,-10.1946,-25.0132,-187.4957
29 Aug 2025 09:04:25.000,0,15.000,14.6775,29.677,28.460,13.865,25647.3709,118.376,11.697,1.575,-155.593,-194.433,-130.1890,-38.3401,184.5766,0.4030,0.0047,0.2859,0.0000,185.2701,0.146,10.555,8.702,0.000,0.000,0.057,1.349,0.000,20.810,432.909,-64.7041,8.3024,-31.5973,2.0460,1.0000,0.000,0.0000,-54.8066,-94.7064,-8.6873,-48.5870,3.0147e-01,4.9790e-01,-94.7059,57.7993,-100.8630
29 Aug 2025 09:04:30.000,0,15.000,14.6775,29.678,28.473,13.865,25645.4635,118.089,32.738,1.575,-155.587,-193.486,-130.1833,-37.3994,184.5759,0.4007,0.0046,0.2832,0.0000,185.2644,0.144,10.498,8.623,0.000,0.000,0.049,1.350,0.000,20.663,432.761,-63.7619,9.2504,9.2500,2.0460,1.0000,0.000,0.0000,-53.8587,-53.8590,-7.7393,-7.7397,2.8090e-01,2.8091e-01,-12.7592,-23.1995,-173.6626
29 Aug 2025 09:04:35.000,0,15.000,14.6776,29.678,28.486,13.865,25643.6418,87.965,37.070,1.575,-155.581,-163.577,-130.1779,-7.4959,184.5753,0.3986,0.0045,0.2807,0.0000,185.2591,0.141,10.443,8.549,0.000,0.000,0.037,1.350,0.000,20.520,432.619,-33.8569,39.1607,37.8285,2.0460,1.0000,0.000,0.0000,-23.9484,-25.2805,22.1710,20.8388,1.0000e-30,1.0000e-30,-19.4991,13.4508,-147.4588
29 Aug 2025 09:04:40.000,0,15.000,14.6776,29.678,28.498,13.865,25641.8234,87.944,37.100,1.575,-155.576,-163.529,-130.1726,-7.4532,184.5747,0.3965,0.0044,0.2783,0.0000,185.2538,0.138,10.389,8.476,0.000,0.000,0.037,1.350,0.000,20.390,432.489,-33.8129,39.2100,37.5324,2.0460,1.0000,0.000,0.0000,-23.8990,-25.5767,22.2203,20.5427,1.0000e-30,1.0000e-30,-20.6339,14.6349,-146.2681
29 Aug 2025 09:04:45.000,0,15.000,14.6777,29.678,28.511,13.865,25640.0059,87.923,37.131,1.575,-155.571,-163.482,-130.1673,-7.4109,184.5741,0.3944,0.0043,0.2758,0.0000,185.2486,0.135,10.336,8.404,0.000,0.000,0.037,1.350,0.000,20.263,432.362,-33.7694,39.2588,37.2263,2.0460,1.0000,0.000,0.0000,-23.8502,-25.8827,22.2691,20.2366,1.0000e-30,1.0000e-30,-21.6085,15.6582,-145.2381
29 Aug 2025 09:04:50.000,0,15.000,14.6777,29.678,28.523,13.865,25638.1893,87.902,37.162,1.575,-155.566,-163.435,-130.1621,-7.3691,184.5735,0.3923,0.0042,0.2734,0.0000,185.2434,0.133,10.283,8.334,0.000,0.000,0.037,1.350,0.000,20.137,432.236,-33.7263,39.3071,36.9222,2.0460,1.0000,0.000,0.0000,-23.8019,-26.1868,22.3174,19.9325,1.0000e-30,1.0000e-30,-22.4456,16.5437,-144.3459
29 Aug 2025 09:04:55.000,0,15.000,14.6778,29.678,28.535,13.864,25636.3737,87.881,37.192,1.575,-155.561,-163.388,-130.1570,-7.3277,184.5728,0.3902,0.0041,0.2711,0.0000,185.2383,0.130,10.231,8.265,0.000,0.000,0.037,1.350,0.000,20.013,432.112,-33.6836,39.3550,36.6305,2.0460,1.0000,0.000,0.0000,-23.7541,-26.4786,22.3653,19.6408,1.0000e-30,1.0000e-30,-23.1623,17.3082,-143.5745
29 Aug 2025 09:05:00.000,0,15.000,14.6778,29.678,28.548,13.864,25634.5589,87.861,37.223,1.575,-155.555,-163.342,-130.1519,-7.2866,184.5722,0.3882,0.0041,0.2688,0.0000,185.2333,0.128,10.179,8.197,0.000,0.000,0.037,1.350,0.000,19.890,431.989,-33.6414,39.4023,36.3595,2.0460,1.0000,0.000,0.0000,-23.7068,-26.7495,22.4126,19.3698,1.0000e-30,1.0000e-30,-23.7714,17.9647,-142.9111
29 Aug 2025 09:05:05.000,0,15.000,14.6779,29.678,28.560,13.864,25632.7517,117.585,44.605,1.575,-155.550,-193.604,-130.1469,-37.5531,184.5716,0.3862,0.0040,0.2665,0.0000,185.2283,0.125,10.127,8.130,0.000,0.011,0.039,1.350,0.000,19.783,431.882,-63.9067,9.1420,9.1418,2.0460,1.0000,0.000,0.0000,-53.9671,-53.9673,-7.8477,-7.8479,2.8333e-01,2.8334e-01,-10.0315,-26.0356,-168.1794
29 Aug 2025 09:05:10.000,0,15.000,14.6779,29.678,28.572,13.864,25631.0198,115.794,65.622,1.575,-155.546,-196.266,-130.1421,-40.2198,184.5710,0.3843,0.0039,0.2644,0.0000,185.2237,0.123,10.079,8.067,0.000,0.271,0.018,1.350,0.000,19.907,432.006,-66.5747,6.4787,6.4786,2.0460,1.0000,0.000,0.0000,-56.6304,-56.6305,-10.5110,-10.5111,3.3664e-01,3.3664e-01,-11.5352,-27.1952,-187.1198
29 Aug 2025 09:05:15.000,0,15.000,14.6780,29.678,28.582,13.864,25629.3463,91.830,86.292,1.575,-155.541,-217.909,-130.1376,-61.8682,184.5705,0.3825,0.0038,0.2624,0.0000,185.2192,0.121,10.032,8.007,0.000,0.491,0.008,1.350,0.000,20.008,432.107,-88.2241,-15.1662,-40.7666,2.0460,1.0000,0.000,0.0000,-78.2752,-103.8756,-32.1559,-57.7563,4.8608e-01,4.9927e-01,-103.8636,43.4884,-119.1042
29 Aug 2025 09:05:20.000,0,15.000,14.6780,29.678,28.591,13.864,25627.6813,-54.241,72.136,1.575,-155.537,-155.520,-130.1331,0.5169,184.5699,0.3807,0.0038,0.2604,0.0000,185.2148,0.119,9.986,7.948,0.000,0.657,0.007,1.350,0.000,20.067,432.166,-25.8397,47.2227,46.5243,2.0460,1.0000,0.000,0.0000,-15.8863,-16.5847,30.2330,29.5346,1.0000e-30,1.0000e-30,-8.3035,10.3172,-132.8461
29 Aug 2025 09:05:25.000,0,15.000,14.6780,29.678,28.599,13.864,25625.9740,-57.164,51.136,1.575,-155.532,-152.733,-130.1286,3.2996,184.5693,0.3789,0.0037,0.2584,0.0000,185.2103,0.117,9.939,7.889,0.000,0.996,0.007,1.350,0.000,20.297,432.396,-23.0592,50.0077,45.8250,2.0460,1.0000,0.000,0.0000,-13.1014,-17.2840,33.0180,28.8353,1.0000e-30,1.0000e-30,-15.1960,19.9946,-136.2390
29 Aug 2025 09:05:30.000,0,15.000,14.6781,29.678,28.606,13.864,25624.1794,-57.925,30.105,1.575,-155.528,-151.424,-130.1239,4.6037,184.5687,0.3770,0.0037,0.2563,0.0000,185.2056,0.116,9.891,7.827,0.000,1.324,0.008,1.350,0.000,20.515,432.614,-21.7573,51.3143,47.0371,2.0460,1.0000,0.000,0.0000,-11.7948,-16.0719,34.3246,30.0474,1.0000e-30,1.0000e-30,-14.0411,20.1463,-142.4065
29 Aug 2025 09:05:35.000,0,15.000,14.6782,29.678,28.612,13.864,25622.2658,-88.144,12.464,1.575,-155.523,-163.041,-130.1190,-7.0188,184.5681,0.3749,0.0037,0.2541,0.0000,185.2008,0.115,9.839,7.762,0.000,1.957,0.013,1.350,0.000,21.036,433.134,-33.3850,39.6915,39.6411,2.0460,1.0000,0.000,0.0000,-23.4175,-23.4680,22.7018,22.6514,1.0000e-30,1.0000e-30,-4.0934,-1.4242,-166.4966
29 Aug 2025 09:05:40.000,0,15.000,14.6782,29.678,28.618,13.864,25620.3054,-88.127,12.434,1.575,-155.518,-162.995,-130.1140,-6.9775,184.5674,0.3729,0.0036,0.2519,0.0000,185.1958,0.114,9.786,7.697,0.000,1.955,0.013,1.350,0.000,20.915,433.014,-33.3425,39.7391,39.7240,2.0460,1.0000,0.000,0.0000,-23.3700,-23.3851,22.7494,22.7343,1.0000e-30,1.0000e-30,1.2206,-6.6906,-171.7683
29 Aug 2025 09:05:45.000,0,15.000,14.6783,29.678,28.624,13.864,25618.3451,-88.109,12.405,1.575,-155.513,-162.949,-130.1090,-6.9365,184.5667,0.3708,0.0036,0.2497,0.0000,185.1909,0.113,9.734,7.632,0.000,1.953,0.013,1.350,0.000,20.796,432.895,-33.3003,39.7862,39.7861,2.0460,1.0000,0.000,0.0000,-23.3229,-23.3229,22.7965,22.7964,1.0000e-30,1.0000e-30,26.9434,-32.3663,-197.4493
29 Aug 2025 09:05:50.000,0,15.000,14.6783,29.678,28.630,13.863,25616.3850,-88.092,12.375,1.575,-155.508,-162.904,-130.1041,-6.8959,184.5661,0.3688,0.0036,0.2476,0.0000,185.1861,0.113,9.683,7.569,0.000,1.951,0.013,1.350,0.000,20.678,432.777,-33.2586,39.8328,39.8045,2.0460,1.0000,0.000,0.0000,-23.2763,-23.3045,22.8431,22.8148,1.0000e-30,1.0000e-30,-1.4268,-3.9495,-169.0377
29 Aug 2025 09:05:55.000,0,15.000,14.6784,29.678,28.636,13.863,25614.4250,-88.074,12.346,1.575,-155.503,-162.859,-130.0993,-6.8557,184.5654,0.3668,0.0036,0.2455,0.0000,185.1813,0.112,9.631,7.507,0.000,1.949,0.013,1.350,0.000,20.562,432.661,-33.2172,39.8790,39.7440,2.0460,1.0000,0.000,0.0000,-23.2301,-23.3651,22.8893,22.7543,1.0000e-30,1.0000e-30,-8.2244,2.8943,-162.1991
29 Aug 2025 09:06:00.000,0,15.000,14.6785,29.678,28.642,13.863,25612.4653,-88.057,12.316,1.575,-155.498,-162.814,-130.0945,-6.8159,184.5647,0.3649,0.0035,0.2434,0.0000,185.1766,0.111,9.581,7.445,0.000,1.947,0.013,1.350,0.000,20.447,432.546,-33.1762,39.9248,39.5560,2.0460,1.0000,0.000,0.0000,-23.1843,-23.5530,22.9351,22.5663,1.0000e-30,1.0000e-30,-12.6594,7.3751,-157.7234
29 Aug 2025 09:06:05.000,0,15.000,14.6785,29.679,28.648,13.863,25610.5057,-88.039,12.287,1.575,-155.493,-162.770,-130.0898,-6.7765,184.5641,0.3629,0.0035,0.2414,0.0000,185.1719,0.111,9.530,7.385,0.000,1.945,0.013,1.350,0.000,20.334,432.433,-33.1357,39.9701,39.1848,2.0460,1.0000,0.000,0.0000,-23.1390,-23.9243,22.9804,22.1951,1.0000e-30,1.0000e-30,-16.1100,10.8710,-154.2324
29 Aug 2025 09:06:10.000,0,15.000,14.6786,29.679,28.654,13.863,25608.5463,-88.022,12.257,1.575,-155.489,-162.726,-130.0851,-6.7374,184.5634,0.3610,0.0035,0.2394,0.0000,185.1673,0.110,9.481,7.325,0.000,1.943,0.013,1.350,0.000,20.222,432.321,-33.0954,40.0150,38.5826,2.0460,1.0000,0.000,0.0000,-23.0940,-24.5264,23.0253,21.5929,1.0000e-30,1.0000e-30,-19.0127,13.8186,-151.2897
