
"Satellite/GPS_BIIF-10_40730/Transmitter/IIF Link Information"

"Time (UTCG)","Link To ID","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Xmtr Azimuth - Phi (deg)","Xmtr Elevation - Theta (deg)","Range (km)","Rcvr Azimuth - Phi (deg)","Rcvr Elevation - Theta (deg)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Carrier Power at Rcvr Input (dBW)","Flux Density (dBW/m^2)","Rcvr Gain (dB)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Losss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Train (K)","Tatmos (K)","TcloudsFog (K)","TtropoScintill (K)","Tsun (K)","Tearth (K)","Tcosmic (K)","Tother (K)","Tantenna (K)","Tequiv (K)","g/T (dB/K)","C/No (dB*Hz)","C/(No+Io) (dB*Hz)","Bandwidth (MHz)","Bandwidth Overlap (units)","Pol. Rel. Angle (deg)","Polarization Effic (dB)","C/N (dB)","C/(N+I) (dB)","Eb/No (dB)","Eb/(No+Io) (dB)","BER","BER+I","C/I (dB)","DeltaT/T (dB)","Pwr Flux Density (dBW/m^2)"
29 Aug 2025 09:09:05.000,0,15.000,14.6812,29.681,28.875,13.858,25541.6274,-80.660,74.245,1.575,-155.353,-161.430,-129.9493,-5.5770,184.5407,0.3042,0.0029,0.1863,0.0000,185.0341,0.091,8.018,5.736,0.000,0.615,0.014,1.350,0.000,15.823,427.922,-31.8906,41.3556,41.3121,2.0460,1.0000,0.000,0.0000,-21.7534,-21.7970,24.3659,24.3224,1.0000e-30,1.0000e-30,-1.7829,-2.0705,-143.1174
29 Aug 2025 09:09:10.000,0,15.000,14.6812,29.681,28.884,13.858,25539.9712,-80.624,74.213,1.575,-155.350,-161.402,-129.9464,-5.5519,184.5401,0.3030,0.0029,0.1853,0.0000,185.0313,0.090,7.987,5.705,0.000,0.616,0.014,1.350,0.000,15.761,427.860,-31.8649,41.3842,41.3264,2.0460,1.0000,0.000,0.0000,-21.7249,-21.7826,24.3945,24.3367,1.0000e-30,1.0000e-30,-2.9917,-0.8332,-141.9154
29 Aug 2025 09:09:15.000,0,15.000,14.6813,29.681,28.892,13.858,25538.3154,-104.978,74.181,1.575,-155.347,-200.464,-129.9436,-44.6169,184.5396,0.3018,0.0028,0.1843,0.0000,185.0285,0.089,7.956,5.675,0.000,0.055,0.012,1.350,0.000,15.137,427.236,-70.9236,2.3284,2.3284,2.0460,1.0000,0.000,0.0000,-60.7807,-60.7807,-14.6613,-14.6613,3.9686e-01,3.9686e-01,0.7092,-43.5899,-201.5995
29 Aug 2025 09:09:20.000,0,15.000,14.6814,29.681,28.901,13.858,25536.6699,28.459,85.084,1.575,-155.344,-159.093,-129.9407,-3.2483,184.5390,0.3006,0.0028,0.1833,0.0000,185.0257,0.088,7.925,5.645,0.000,0.435,0.007,1.350,0.000,15.450,427.549,-29.5581,43.6967,43.6967,2.0460,1.0000,0.000,0.0000,-19.4124,-19.4124,26.7070,26.7070,1.0000e-30,1.0000e-30,67.1395,-68.6519,-199.2111
29 Aug 2025 09:09:25.000,0,15.000,14.6815,29.681,28.912,13.858,25535.0148,53.945,64.695,1.575,-155.342,-154.367,-129.9379,1.4744,184.5384,0.2994,0.0028,0.1823,0.0000,185.0230,0.086,7.895,5.615,0.000,0.727,0.021,1.350,0.000,15.695,427.793,-24.8379,48.4197,48.4197,2.0460,1.0000,0.000,0.0000,-14.6894,-14.6894,31.4300,31.4300,1.0000e-30,1.0000e-30,48.7156,-45.5050,-204.6142
29 Aug 2025 09:09:30.000,0,15.000,14.6815,29.682,28.923,13.857,25533.3008,56.399,43.774,1.575,-155.339,-152.681,-129.9350,3.1573,184.5378,0.2982,0.0027,0.1813,0.0000,185.0201,0.085,7.864,5.585,0.000,0.089,0.029,1.350,0.000,15.001,427.100,-23.1480,50.1125,50.1125,2.0460,1.0000,0.000,0.0000,-12.9965,-12.9965,33.1228,33.1228,1.0000e-30,1.0000e-30,50.2498,-45.3464,-208.9819
29 Aug 2025 09:09:35.000,0,15.000,14.6816,29.682,28.936,13.857,25531.4869,57.162,22.817,1.575,-155.336,-150.866,-129.9319,4.9700,184.5372,0.2970,0.0027,0.1803,0.0000,185.0171,0.084,7.831,5.553,0.000,0.000,0.035,1.350,0.000,14.853,426.952,-21.3338,51.9298,51.9272,2.0460,1.0000,0.000,0.0000,-11.1793,-11.1819,34.9401,34.9375,1.0000e-30,1.0000e-30,20.9762,-14.2555,-178.1775
29 Aug 2025 09:09:40.000,0,15.000,14.6817,29.682,28.949,13.857,25529.5450,57.366,1.852,1.575,-155.332,-150.535,-129.9287,5.2976,184.5366,0.2956,0.0026,0.1791,0.0000,185.0140,0.083,7.796,5.519,0.000,0.000,0.016,1.350,0.000,14.764,426.863,-21.0053,52.2616,52.2601,2.0460,1.0000,0.000,0.0000,-10.8475,-10.8490,35.2719,35.2704,1.0000e-30,1.0000e-30,23.7695,-16.7170,-182.3527
29 Aug 2025 09:09:45.000,0,15.000,14.6818,29.682,28.962,13.857,25527.4746,87.300,-10.970,1.575,-155.329,-161.196,-129.9252,-5.3668,184.5359,0.2942,0.0026,0.1780,0.0000,185.0106,0.082,7.759,5.483,0.000,0.000,0.018,1.350,0.000,14.693,426.791,-31.6690,41.6013,41.5297,2.0460,1.0000,0.000,0.0000,-21.5077,-21.5794,24.6116,24.5400,1.0000e-30,1.0000e-30,-3.7167,0.1089,-165.1466
29 Aug 2025 09:09:50.000,0,15.000,14.6819,29.682,28.975,13.857,25525.3790,87.281,-10.938,1.575,-155.325,-161.162,-129.9218,-5.3364,184.5352,0.2927,0.0026,0.1768,0.0000,185.0073,0.081,7.722,5.448,0.000,0.000,0.018,1.350,0.000,14.619,426.718,-31.6378,41.6359,41.5519,2.0460,1.0000,0.000,0.0000,-21.4731,-21.5572,24.6462,24.5622,1.0000e-30,1.0000e-30,-4.3818,0.8087,-164.4517
29 Aug 2025 09:09:55.000,0,15.000,14.6820,29.682,28.988,13.857,25523.2843,87.262,-10.906,1.575,-155.322,-161.128,-129.9183,-5.3063,184.5344,0.2913,0.0026,0.1756,0.0000,185.0039,0.080,7.685,5.412,0.000,0.000,0.018,1.350,0.000,14.546,426.645,-31.6069,41.6703,41.5709,2.0460,1.0000,0.000,0.0000,-21.4388,-21.5381,24.6806,24.5812,1.0000e-30,1.0000e-30,-5.0826,1.5438,-163.7214
29 Aug 2025 09:10:00.000,0,15.000,14.6821,29.682,29.001,13.856,25521.1906,87.244,-10.874,1.575,-155.319,-161.095,-129.9149,-5.2763,184.5337,0.2899,0.0025,0.1745,0.0000,185.0006,0.079,7.648,5.378,0.000,0.000,0.018,1.350,0.000,14.473,426.572,-31.5762,41.7044,41.5859,2.0460,1.0000,0.000,0.0000,-21.4047,-21.5231,24.7147,24.5962,1.0000e-30,1.0000e-30,-5.8212,2.3165,-162.9536
29 Aug 2025 09:10:05.000,0,15.000,14.6822,29.682,29.014,13.856,25519.0979,87.225,-10.842,1.575,-155.315,-161.062,-129.9116,-5.2466,184.5330,0.2885,0.0025,0.1733,0.0000,184.9974,0.079,7.612,5.343,0.000,0.000,0.018,1.350,0.000,14.402,426.501,-31.5458,41.7382,41.5958,2.0460,1.0000,0.000,0.0000,-21.3709,-21.5132,24.7485,24.6061,1.0000e-30,1.0000e-30,-6.5991,3.1282,-162.1467
29 Aug 2025 09:10:10.000,0,15.000,14.6823,29.682,29.026,13.856,25517.0061,87.206,-10.811,1.575,-155.312,-161.029,-129.9082,-5.2170,184.5323,0.2871,0.0025,0.1722,0.0000,184.9941,0.078,7.576,5.310,0.000,0.000,0.018,1.350,0.000,14.331,426.430,-31.5155,41.7718,41.5992,2.0460,1.0000,0.000,0.0000,-21.3373,-21.5099,24.7821,24.6095,1.0000e-30,1.0000e-30,-7.4174,3.9801,-161.2994
29 Aug 2025 09:10:15.000,0,15.000,14.6824,29.682,29.039,13.856,25514.9153,87.188,-10.779,1.575,-155.309,-160.996,-129.9049,-5.1877,184.5316,0.2858,0.0024,0.1711,0.0000,184.9909,0.077,7.540,5.276,0.000,0.000,0.018,1.350,0.000,14.261,426.360,-31.4855,41.8051,41.5941,2.0460,1.0000,0.000,0.0000,-21.3039,-21.5150,24.8154,24.6044,1.0000e-30,1.0000e-30,-8.2761,4.8722,-160.4120
29 Aug 2025 09:10:20.000,0,15.000,14.6825,29.682,29.052,13.856,25512.8255,87.169,-10.747,1.575,-155.305,-160.964,-129.9016,-5.1586,184.5309,0.2844,0.0024,0.1700,0.0000,184.9877,0.076,7.505,5.243,0.000,0.000,0.018,1.350,0.000,14.192,426.291,-31.4557,41.8382,41.5783,2.0460,1.0000,0.000,0.0000,-21.2708,-21.5308,24.8485,24.5886,1.0000e-30,1.0000e-30,-9.1732,5.8024,-159.4864
29 Aug 2025 09:10:25.000,0,15.000,14.6826,29.683,29.065,13.855,25510.7366,87.150,-10.715,1.575,-155.302,-160.932,-129.8983,-5.1297,184.5302,0.2830,0.0024,0.1689,0.0000,184.9845,0.075,7.470,5.210,0.000,0.000,0.018,1.350,0.000,14.124,426.223,-31.4261,41.8711,41.5489,2.0460,1.0000,0.000,0.0000,-21.2379,-21.5602,24.8814,24.5592,1.0000e-30,1.0000e-30,-10.1040,6.7661,-158.5272
29 Aug 2025 09:10:30.000,0,15.000,14.6827,29.683,29.078,13.855,25508.6487,87.132,-10.683,1.575,-155.299,-160.900,-129.8951,-5.1010,184.5295,0.2817,0.0024,0.1679,0.0000,184.9814,0.075,7.435,5.178,0.000,0.000,0.018,1.350,0.000,14.056,426.155,-31.3967,41.9037,41.5029,2.0460,1.0000,0.000,0.0000,-21.2053,-21.6061,24.9140,24.5132,1.0000e-30,1.0000e-30,-11.0589,7.7536,-157.5442
29 Aug 2025 09:10:35.000,0,15.000,14.6828,29.683,29.091,13.855,25506.5618,87.113,-10.652,1.575,-155.295,-160.868,-129.8919,-5.0725,184.5287,0.2804,0.0023,0.1668,0.0000,184.9783,0.074,7.401,5.146,0.000,0.000,0.018,1.350,0.000,13.989,426.088,-31.3675,41.9361,41.4379,2.0460,1.0000,0.000,0.0000,-21.1729,-21.6712,24.9464,24.4482,1.0000e-30,1.0000e-30,-12.0212,8.7483,-156.5539
29 Aug 2025 09:10:40.000,0,15.000,14.6829,29.683,29.104,13.855,25504.4759,87.095,-10.620,1.575,-155.292,-160.837,-129.8887,-5.0442,184.5280,0.2791,0.0023,0.1658,0.0000,184.9752,0.073,7.367,5.115,0.000,0.000,0.018,1.350,0.000,13.923,426.022,-31.3385,41.9683,41.3532,2.0460,1.0000,0.000,0.0000,-21.1408,-21.7558,24.9786,24.3635,1.0000e-30,1.0000e-30,-12.9634,9.7226,-155.5839
29 Aug 2025 09:10:45.000,0,15.000,14.6830,29.683,29.117,13.855,25502.3909,87.076,-10.588,1.575,-155.289,-160.805,-129.8855,-5.0161,184.5273,0.2778,0.0023,0.1648,0.0000,184.9721,0.072,7.333,5.084,0.000,0.000,0.018,1.350,0.000,13.857,425.956,-31.3098,42.0002,41.2536,2.0460,1.0000,0.000,0.0000,-21.1088,-21.8555,25.0105,24.2639,1.0000e-30,1.0000e-30,-13.8410,10.6322,-154.6786
29 Aug 2025 09:10:50.000,0,15.000,14.6831,29.683,29.130,13.854,25500.3069,87.057,-10.556,1.575,-155.286,-160.774,-129.8824,-4.9882,184.5266,0.2765,0.0023,0.1637,0.0000,184.9691,0.072,7.299,5.053,0.000,0.000,0.018,1.350,0.000,13.792,425.891,-31.2812,42.0320,41.1531,2.0460,1.0000,0.000,0.0000,-21.0771,-21.9559,25.0423,24.1634,1.0000e-30,1.0000e-30,-14.5852,11.4081,-153.9069
29 Aug 2025 09:10:55.000,0,15.000,14.6832,29.683,29.143,13.854,25498.2239,87.039,-10.524,1.575,-155.283,-160.743,-129.8793,-4.9605,184.5259,0.2752,0.0023,0.1627,0.0000,184.9661,0.071,7.266,5.023,0.000,0.000,0.018,1.350,0.000,13.728,425.827,-31.2528,42.0635,41.0814,2.0460,1.0000,0.000,0.0000,-21.0456,-22.0277,25.0738,24.0917,1.0000e-30,1.0000e-30,-15.0894,11.9439,-153.3752
29 Aug 2025 09:11:00.000,0,15.000,14.6833,29.683,29.156,13.854,25496.1418,87.020,-10.492,1.575,-155.280,-160.713,-129.8762,-4.9329,184.5252,0.2739,0.0022,0.1618,0.0000,184.9631,0.070,7.233,4.993,0.000,0.000,0.018,1.350,0.000,13.665,425.764,-31.2246,42.0947,41.0854,2.0460,1.0000,0.000,0.0000,-21.0143,-22.0236,25.1050,24.0957,1.0000e-30,1.0000e-30,-15.1912,12.0769,-153.2461
29 Aug 2025 09:11:05.000,0,15.000,14.6835,29.683,29.169,13.854,25494.0607,87.002,-10.460,1.575,-155.277,-160.682,-129.8731,-4.9056,184.5245,0.2727,0.0022,0.1608,0.0000,184.9602,0.070,7.201,4.964,0.000,0.000,0.018,1.350,0.000,13.602,425.701,-31.1966,42.1258,41.2200,2.0460,1.0000,0.000,0.0000,-20.9832,-21.8890,25.1361,24.2303,1.0000e-30,1.0000e-30,-14.6365,11.5533,-153.7734
29 Aug 2025 09:11:10.000,0,15.000,14.6836,29.684,29.182,13.854,25491.9805,86.983,-10.429,1.575,-155.274,-160.652,-129.8700,-4.8784,184.5238,0.2714,0.0022,0.1598,0.0000,184.9572,0.069,7.168,4.934,0.000,0.000,0.018,1.350,0.000,13.539,425.638,-31.1688,42.1567,41.5116,2.0460,1.0000,0.000,0.0000,-20.9524,-21.5975,25.1670,24.5219,1.0000e-30,1.0000e-30,-12.9972,9.9448,-155.3854
29 Aug 2025 09:11:15.000,0,15.000,14.6837,29.684,29.195,13.853,25489.9014,86.965,-10.397,1.575,-155.271,-160.622,-129.8670,-4.8514,184.5231,0.2702,0.0022,0.1589,0.0000,184.9543,0.068,7.136,4.906,0.000,0.000,0.018,1.350,0.000,13.478,425.577,-31.1412,42.1873,41.8938,2.0460,1.0000,0.000,0.0000,-20.9217,-21.2152,25.1976,24.9041,1.0000e-30,1.0000e-30,-9.3676,6.3458,-158.9877
29 Aug 2025 09:11:20.000,0,15.000,14.6838,29.684,29.208,13.853,25487.8232,86.946,-10.365,1.575,-155.268,-160.592,-129.8640,-4.8246,184.5224,0.2690,0.0021,0.1579,0.0000,184.9514,0.067,7.104,4.877,0.000,0.000,0.018,1.350,0.000,13.417,425.516,-31.1138,42.2178,42.1814,2.0460,1.0000,0.000,0.0000,-20.8913,-20.9276,25.2281,25.1917,1.0000e-30,1.0000e-30,-0.1361,-2.8552,-168.1917
29 Aug 2025 09:11:25.000,0,15.000,14.6839,29.684,29.221,13.853,25485.7459,86.928,-10.333,1.575,-155.265,-160.563,-129.8610,-4.7980,184.5217,0.2678,0.0021,0.1570,0.0000,184.9485,0.067,7.073,4.849,0.000,0.000,0.018,1.350,0.000,13.356,425.455,-31.0865,42.2480,42.2188,2.0460,1.0000,0.000,0.0000,-20.8611,-20.8903,25.2583,25.2291,1.0000e-30,1.0000e-30,0.8466,-3.8076,-169.1470
29 Aug 2025 09:11:30.000,0,15.000,14.6840,29.684,29.234,13.853,25483.6697,86.909,-10.301,1.575,-155.262,-160.533,-129.8581,-4.7715,184.5209,0.2665,0.0021,0.1561,0.0000,184.9457,0.066,7.041,4.821,0.000,0.000,0.018,1.350,0.000,13.297,425.395,-31.0594,42.2780,42.0789,2.0460,1.0000,0.000,0.0000,-20.8310,-21.0301,25.2883,25.0892,1.0000e-30,1.0000e-30,-7.5438,4.6128,-160.7290
29 Aug 2025 09:11:35.000,0,15.000,14.6841,29.684,29.247,13.853,25481.5944,86.891,-10.269,1.575,-155.259,-160.504,-129.8551,-4.7452,184.5202,0.2654,0.0021,0.1552,0.0000,184.9429,0.066,7.010,4.794,0.000,0.000,0.018,1.350,0.000,13.237,425.336,-31.0325,42.3079,41.9583,2.0460,1.0000,0.000,0.0000,-20.8012,-21.1507,25.3182,24.9686,1.0000e-30,1.0000e-30,-10.0343,7.1331,-158.2109
29 Aug 2025 09:11:40.000,0,15.000,14.6842,29.684,29.260,13.852,25479.5201,86.872,-10.237,1.575,-155.256,-160.475,-129.8522,-4.7191,184.5195,0.2642,0.0021,0.1543,0.0000,184.9400,0.065,6.980,4.766,0.000,0.000,0.018,1.350,0.000,13.179,425.278,-31.0058,42.3375,41.9574,2.0460,1.0000,0.000,0.0000,-20.7715,-21.1517,25.3478,24.9677,1.0000e-30,1.0000e-30,-10.3847,7.5132,-157.8329
29 Aug 2025 09:11:45.000,0,15.000,14.6844,29.684,29.273,13.852,25477.4467,86.854,-10.205,1.575,-155.253,-160.446,-129.8493,-4.6931,184.5188,0.2630,0.0020,0.1534,0.0000,184.9373,0.064,6.949,4.740,0.000,0.000,0.018,1.350,0.000,13.121,425.219,-30.9793,42.3670,42.0545,2.0460,1.0000,0.000,0.0000,-20.7421,-21.0546,25.3773,25.0648,1.0000e-30,1.0000e-30,-9.4701,6.6280,-158.7199
29 Aug 2025 09:11:50.000,0,15.000,14.6845,29.684,29.286,13.852,25475.3743,86.835,-10.173,1.575,-155.250,-160.417,-129.8464,-4.6673,184.5181,0.2618,0.0020,0.1525,0.0000,184.9345,0.064,6.919,4.713,0.000,0.000,0.018,1.350,0.000,13.063,425.162,-30.9529,42.3962,42.1864,2.0460,1.0000,0.000,0.0000,-20.7128,-20.9227,25.4065,25.1967,1.0000e-30,1.0000e-30,-7.6594,4.8465,-160.5029
29 Aug 2025 09:11:55.000,0,15.000,14.6846,29.685,29.299,13.852,25473.3029,86.817,-10.141,1.575,-155.247,-160.389,-129.8436,-4.6417,184.5174,0.2607,0.0020,0.1517,0.0000,184.9318,0.063,6.889,4.687,0.000,0.000,0.018,1.350,0.000,13.006,425.105,-30.9267,42.4253,42.3065,2.0460,1.0000,0.000,0.0000,-20.6837,-20.8026,25.4356,25.3168,1.0000e-30,1.0000e-30,-5.1147,2.3309,-163.0200
29 Aug 2025 09:12:00.000,0,15.000,14.6847,29.685,29.312,13.852,25471.2324,86.799,-10.109,1.575,-155.244,-160.361,-129.8407,-4.6162,184.5167,0.2595,0.0020,0.1508,0.0000,184.9290,0.062,6.859,4.661,0.000,0.000,0.018,1.350,0.000,12.950,425.049,-30.9006,42.4542,42.3975,2.0460,1.0000,0.000,0.0000,-20.6549,-20.7116,25.4645,25.4078,1.0000e-30,1.0000e-30,-1.8409,-0.9140,-166.2663
29 Aug 2025 09:12:05.000,0,15.000,14.6848,29.685,29.325,13.851,25469.1629,86.780,-10.077,1.575,-155.242,-160.332,-129.8379,-4.5909,184.5160,0.2584,0.0020,0.1500,0.0000,184.9263,0.062,6.830,4.635,0.000,0.000,0.018,1.350,0.000,12.894,424.993,-30.8747,42.4829,42.4612,2.0460,1.0000,0.000,0.0000,-20.6262,-20.6478,25.4932,25.4715,1.0000e-30,1.0000e-30,2.3778,-5.1039,-170.4575
29 Aug 2025 09:12:10.000,0,15.000,14.6849,29.685,29.338,13.851,25467.0944,86.762,-10.045,1.575,-155.239,-160.304,-129.8351,-4.5658,184.5153,0.2573,0.0019,0.1491,0.0000,184.9236,0.061,6.800,4.610,0.000,0.000,0.018,1.350,0.000,12.839,424.938,-30.8490,42.5114,42.5059,2.0460,1.0000,0.000,0.0000,-20.5976,-20.6032,25.5217,25.5162,1.0000e-30,1.0000e-30,8.3327,-11.0303,-176.3850
29 Aug 2025 09:12:15.000,0,15.000,14.6851,29.685,29.351,13.851,25465.0269,86.743,-10.013,1.575,-155.236,-160.277,-129.8323,-4.5408,184.5146,0.2562,0.0019,0.1483,0.0000,184.9210,0.061,6.771,4.585,0.000,0.000,0.018,1.350,0.000,12.784,424.883,-30.8235,42.5398,42.5394,2.0460,1.0000,0.000,0.0000,-20.5693,-20.5696,25.5501,25.5497,1.0000e-30,1.0000e-30,20.4386,-23.1079,-188.4636
29 Aug 2025 09:12:20.000,0,15.000,14.6852,29.685,29.364,13.851,25462.9603,86.725,-9.981,1.575,-155.233,-160.249,-129.8295,-4.5159,184.5139,0.2551,0.0019,0.1475,0.0000,184.9183,0.060,6.742,4.560,0.000,0.000,0.018,1.350,0.000,12.730,424.829,-30.7981,42.5679,42.5674,2.0460,1.0000,0.000,0.0000,-20.5411,-20.5417,25.5782,25.5777,1.0000e-30,1.0000e-30,18.5223,-21.1634,-186.5202
29 Aug 2025 09:12:25.000,0,15.000,14.6853,29.685,29.377,13.850,25460.8947,86.707,-9.949,1.575,-155.230,-160.222,-129.8268,-4.4912,184.5132,0.2540,0.0019,0.1467,0.0000,184.9157,0.060,6.714,4.535,0.000,0.000,0.018,1.350,0.000,12.676,424.775,-30.7728,42.5959,42.5931,2.0460,1.0000,0.000,0.0000,-20.5131,-20.5160,25.6062,25.6034,1.0000e-30,1.0000e-30,11.2748,-13.8879,-179.2456
29 Aug 2025 09:12:30.000,0,15.000,14.6854,29.685,29.390,13.850,25458.8300,86.688,-9.917,1.575,-155.228,-160.194,-129.8241,-4.4667,184.5125,0.2529,0.0019,0.1459,0.0000,184.9131,0.059,6.685,4.511,0.000,0.000,0.017,1.350,0.000,12.623,424.722,-30.7477,42.6237,42.6181,2.0460,1.0000,0.000,0.0000,-20.4853,-20.4910,25.6340,25.6284,1.0000e-30,1.0000e-30,8.3582,-10.9435,-176.3021
29 Aug 2025 09:12:35.000,0,15.000,14.6855,29.686,29.403,13.850,25456.7663,86.670,-9.885,1.575,-155.225,-160.167,-129.8214,-4.4423,184.5118,0.2518,0.0019,0.1451,0.0000,184.9105,0.058,6.657,4.487,0.000,0.000,0.017,1.350,0.000,12.570,424.669,-30.7228,42.6514,42.6433,2.0460,1.0000,0.000,0.0000,-20.4577,-20.4658,25.6617,25.6536,1.0000e-30,1.0000e-30,6.8104,-9.3681,-174.7275
29 Aug 2025 09:12:40.000,0,15.000,14.6857,29.686,29.416,13.850,25454.7036,86.652,-9.853,1.575,-155.222,-160.140,-129.8187,-4.4180,184.5111,0.2507,0.0018,0.1443,0.0000,184.9079,0.058,6.629,4.463,0.000,0.000,0.017,1.350,0.000,12.518,424.617,-30.6980,42.6789,42.6688,2.0460,1.0000,0.000,0.0000,-20.4302,-20.4402,25.6892,25.6791,1.0000e-30,1.0000e-30,5.9285,-8.4587,-173.8189
29 Aug 2025 09:12:45.000,0,15.000,14.6858,29.686,29.429,13.850,25452.6418,86.633,-9.821,1.575,-155.220,-160.114,-129.8160,-4.3939,184.5104,0.2497,0.0018,0.1435,0.0000,184.9054,0.057,6.602,4.440,0.000,0.000,0.017,1.350,0.000,12.466,424.565,-30.6734,42.7062,42.6949,2.0460,1.0000,0.000,0.0000,-20.4029,-20.4142,25.7165,25.7052,1.0000e-30,1.0000e-30,5.4314,-7.9342,-173.2952
29 Aug 2025 09:12:50.000,0,15.000,14.6859,29.686,29.442,13.849,25450.5811,86.615,-9.789,1.575,-155.217,-160.087,-129.8133,-4.3700,184.5097,0.2486,0.0018,0.1428,0.0000,184.9028,0.057,6.574,4.416,0.000,0.000,0.017,1.350,0.000,12.415,424.514,-30.6489,42.7333,42.7213,2.0460,1.0000,0.000,0.0000,-20.3757,-20.3878,25.7436,25.7316,1.0000e-30,1.0000e-30,5.1785,-7.6542,-173.0159
29 Aug 2025 09:12:55.000,0,15.000,14.6860,29.686,29.455,13.849,25448.5212,86.597,-9.757,1.575,-155.214,-160.060,-129.8107,-4.3461,184.5090,0.2476,0.0018,0.1420,0.0000,184.9003,0.056,6.547,4.393,0.000,0.000,0.017,1.350,0.000,12.364,424.463,-30.6245,42.7603,42.7479,2.0460,1.0000,0.000,0.0000,-20.3487,-20.3611,25.7706,25.7582,1.0000e-30,1.0000e-30,5.0899,-7.5387,-172.9009
29 Aug 2025 09:13:00.000,0,15.000,14.6862,29.686,29.468,13.849,25446.4624,86.578,-9.725,1.575,-155.212,-160.034,-129.8080,-4.3224,184.5083,0.2465,0.0018,0.1413,0.0000,184.8978,0.056,6.520,4.371,0.000,0.000,0.017,1.350,0.000,12.314,424.413,-30.6003,42.7872,42.7748,2.0460,1.0000,0.000,0.0000,-20.3219,-20.3343,25.7975,25.7851,1.0000e-30,1.0000e-30,5.1161,-7.5380,-172.9009
29 Aug 2025 09:13:05.000,0,15.000,14.6863,29.686,29.481,13.849,25444.4259,116.607,1.903,1.575,-155.209,-191.218,-129.8055,-35.5090,184.5076,0.2455,0.0018,0.1405,0.0000,184.8954,0.055,6.494,4.348,0.000,0.000,0.017,1.350,0.000,12.264,424.362,-61.7864,11.6037,11.5960,2.0460,1.0000,0.000,0.0000,-51.5054,-51.5131,-5.3860,-5.3937,2.2342e-01,2.2362e-01,-23.9831,-9.6223,-175.2813
29 Aug 2025 09:13:10.000,0,15.000,14.6864,29.686,29.494,13.848,25442.5163,116.300,22.915,1.575,-155.207,-191.617,-129.8030,-35.9105,184.5069,0.2446,0.0017,0.1398,0.0000,184.8931,0.054,6.469,4.328,0.000,0.000,0.036,1.350,0.000,12.237,424.336,-62.1876,11.2049,11.1771,2.0460,1.0000,0.000,0.0000,-51.9042,-51.9319,-5.7848,-5.8126,2.3375e-01,2.3446e-01,-29.9782,-4.0259,-167.9579
29 Aug 2025 09:13:15.000,0,15.000,14.6865,29.687,29.506,13.848,25440.7362,115.245,43.911,1.575,-155.204,-195.853,-129.8008,-40.1483,184.5063,0.2437,0.0017,0.1392,0.0000,184.8909,0.054,6.446,4.309,0.000,0.021,0.036,1.350,0.000,12.215,424.314,-66.4252,6.9695,-12.2732,2.0460,1.0000,0.000,0.0000,-56.1396,-75.3823,-10.0202,-29.2629,3.2774e-01,4.8059e-01,-75.3303,37.0907,-118.0843
29 Aug 2025 09:13:20.000,0,15.000,14.6866,29.687,29.518,13.848,25439.0575,111.890,64.840,1.575,-155.202,-197.844,-129.7987,-42.1412,184.5057,0.2429,0.0017,0.1386,0.0000,184.8889,0.053,6.425,4.291,0.000,0.111,0.020,1.350,0.000,12.249,424.348,-68.4184,4.9784,4.9784,2.0460,1.0000,0.000,0.0000,-58.1306,-58.1307,-12.0113,-12.0113,3.6138e-01,3.6138e-01,-2.8055,-37.4252,-197.0488
29 Aug 2025 09:13:25.000,0,15.000,14.6867,29.687,29.528,13.848,25437.4351,76.356,75.208,1.575,-155.200,-159.921,-129.7967,-4.2204,184.5052,0.2421,0.0016,0.1381,0.0000,184.8870,0.052,6.404,4.274,0.000,0.396,0.021,1.350,0.000,12.498,424.596,-30.5002,42.8987,42.8557,2.0460,1.0000,0.000,0.0000,-20.2104,-20.2534,25.9090,25.8660,1.0000e-30,1.0000e-30,-0.1855,-2.1249,-142.1148
29 Aug 2025 09:13:30.000,0,15.000,14.6868,29.687,29.538,13.848,25435.8187,76.274,75.235,1.575,-155.198,-159.901,-129.7947,-4.2025,184.5046,0.2413,0.0016,0.1375,0.0000,184.8851,0.051,6.384,4.257,0.000,0.397,0.021,1.350,0.000,12.460,424.559,-30.4818,42.9190,42.8632,2.0460,1.0000,0.000,0.0000,-20.1900,-20.2459,25.9293,25.8735,1.0000e-30,1.0000e-30,-1.3095,-0.9805,-140.9387
29 Aug 2025 09:13:35.000,0,15.000,14.6869,29.687,29.549,13.847,25434.2030,76.191,75.262,1.575,-155.196,-159.881,-129.7927,-4.1846,184.5041,0.2405,0.0016,0.1370,0.0000,184.8832,0.050,6.364,4.241,0.000,0.398,0.021,1.350,0.000,12.424,424.522,-30.4636,42.9393,42.8705,2.0460,1.0000,0.000,0.0000,-20.1698,-20.2385,25.9496,25.8808,1.0000e-30,1.0000e-30,-2.1992,-0.0706,-139.9970
